0	[10일]암흑의목걸이	300000	1	1550916681	0	0	0
1	흑요석로그각반	10000	1	1550916681	0	0	0
2	흑요석로그장갑	10000	1	1550916681	0	0	0
3	만남의광장리콜	0	100	0	0	0	0
5	매직파나	3000	1	0	0	0	0
6	[10일]흑비현진의(여)	3000000	1	1550916681	0	0	0
7	[10일]흑비현진건(여)	3000000	1	1550916681	0	1	0
8	흑요석로그장갑	10000	1	1550916681	0	0	0
9	텔리포트의깃털	0	1	0	0	1	0
10	흑요석로그반지	10000	1	1550916681	0	0	0
11	흑요석로그반지	10000	1	1550916681	0	0	0
12	85라피드0	30000	1	0	0	1	0
14	[10일]생명의목걸이	300000	1	1550916681	0	0	0
15	[10일]암흑의벨트	100000	1	1550916681	0	0	0
16	[10일]생명의벨트	100000	1	1550916681	0	0	0
18	세오의가호(SLev1)	0	10	0	0	0	0
19	크리스마스가호(Lev1)	0	5	0	0	0	0
20	리턴스피릿	0	77	0	0	0	0
21	라이온방패	30000	1	0	0	0	0
22	세오의깃털	0	1	0	0	0	0
23	마법의리콜	0	1	1558692689	0	1	0
