0	세오의깃털	0	1	0	0	1	0
1	텔리포트의깃털	0	1	0	0	1	0
2	지열참기술서	0	1	0	0	0	0
3	라이온방패	29962	1	0	0	1	0
4	초보자브로치	1500	1	1550571840	0	0	0
5	엑스쿠라눔	0	6	0	0	0	0
6	무승모	1000000	1	0	0	0	0
7	무승	1000000	1	0	0	1	0
8	[10일]루딘블레이드	999688	1	1550831038	0	1	0
9	정화된뮤레칸무도가투구	5000000	1	0	0	1	0
10	정화된뮤레칸사자방패	2147483642	1	0	0	1	0
11	꼬리치기기술서	0	1	0	0	0	0
12	[10일]암흑의목걸이	299968	1	1550831038	0	1	0
13	할퀴기기술서	0	1	0	0	0	0
14	[10일]생명의벨트	100000	1	1550831038	0	0	0
15	익선관FX	3000000	1	0	0	0	0
16	세오의가호(SLev1)	0	10	0	0	0	0
17	크리스마스가호(Lev1)	0	32	0	0	1	0
18	리턴스피릿	0	77	0	0	0	0
20	달의정기(도적)	0	1	0	0	1	0
21	익선관FX	3000000	1	0	0	1	0
22	마법의리콜	0	1	1558607040	0	1	0
23	루딘블레이드	1000000	1	0	0	0	0
24	[성직자]뮤레칸의스태프(+1)	1000000	1	0	0	1	0
25	하이브레이질배틀핸드	1299710	1	0	0	1	0
