0	텔리포트의깃털	0	1	0	0	1	0
1	세오의깃털	0	1	0	0	1	0
2	마법의리콜	0	1	1559369955	0	1	0
3	만남의광장리콜	0	98	0	0	1	0
4	제조책	0	1	0	0	1	0
5	시련의탑입장티켓	0	1	0	0	1	0
6	론	0	1	0	0	1	0
8	칸의눈동자기술서	0	1	0	0	0	0
10	소환기술서	0	1	0	0	0	0
11	소환기술서	0	1	0	0	0	0
17	[10일]생명의목걸이	300000	1	1551593959	0	1	0
19	[10일]생명의벨트	100000	1	1551593959	0	0	0
21	세오의가호(SLev1)	0	9	0	0	1	0
22	크리스마스가호(Lev1)	0	2	0	0	1	0
23	리턴스피릿	0	77	0	0	0	0
24	라이온방패	30000	1	0	0	1	0
28	엑스쿠라눔	0	95	0	0	0	0
29	[10일]루딘블레이드	999732	1	1551593959	0	1	0
30	초보자브로치	1500	1	1551334755	0	1	0
31	순수의증표(마법사)	0	4	0	0	0	0
32	칸의눈동자기술서	0	1	0	0	0	0
33	낚시입문서	0	1	0	0	0	0
57	마승모	1000000	1	0	0	0	0
58	마승	1000000	1	0	0	0	0
