0	[무도가]래비아왕국장갑(+1)	300000	1	0	0	1	0
1	텔리포트의깃털	0	1	0	0	1	0
2	신규지원백	0	1	0	0	0	0
3	만남의광장리콜	0	86	0	0	1	0
4	골드무지개상자	0	10	0	0	0	0
5	신병더블백	0	1	0	0	0	0
6	이아의영혼	0	16	0	0	1	0
7	리젠트다이아귀걸이	35000	1	0	0	1	0
8	생명의시약	0	6	0	0	1	0
9	암흑의시약	0	5	0	0	1	0
10	홀리팬플룻	0	8	0	0	1	0
11	레드오피온의비늘	0	3	0	0	1	0
12	드래곤뉴트의뿔	0	9	0	0	1	0
13	강화된리젠트다이아귀걸이	115000	1	0	0	0	0
14	정화된보석	0	12	0	0	1	0
15	자이언트맨티스의앞다리	0	1	0	0	1	0
16	고대신전열쇠	0	1	0	0	1	0
17	스컬나이트방패	33000	1	0	0	1	0
18	강화된리젠트다이아귀걸이	115000	1	0	0	0	0
19	용자의의복	3000000	1	0	0	1	0
20	앤트의머리	0	1	0	0	1	0
21	뉴트펫	999999	1	0	0	1	0
22	정화된뮤레칸의반지	2147483647	1	0	0	1	0
23	엘리스의상	1000000	1	0	0	1	0
24	뮤레칸의눈물	0	3	0	0	0	0
25	자이언트맨티스펫	1000000	1	0	0	1	0
26	케베로스펫	1000000	1	0	0	1	0
27	독수리펫	1000000	1	0	0	1	0
28	에페	4000	1	0	0	1	0
29	셔츠	2000	1	0	0	1	0
30	고릴라펫	1000000	1	0	0	1	0
31	케베로스펫	1000000	1	0	0	1	0
32	향상된세오의깃털	0	1	0	0	1	0
33	HP보너스캅셀	0	1	0	0	1	0
34	[전사]사라센왕국갑옷(+5)	500000	1	0	0	1	0
35	루딘블레이드	1000000	1	0	0	1	0
36	선풍도복	12000	1	0	0	1	0
37	다크디아나	1300000	1	0	0	1	0
38	홀리디아나	1300000	1	0	0	1	0
39	자칼의칼	0	7	0	0	1	0
40	바이런의반지	5000	1	0	0	1	0
41	십억경	0	20	0	0	0	0
42	시련의탑석상	0	1	0	0	0	0
43	크리스마스가호(Lev1)	0	1	0	0	0	0
44	[주문서]파괴보호+100%	0	5	0	0	1	0
45	무기강화석	0	1	0	0	1	0
46	정화된뮤레칸도적투구	50000000	1	0	0	1	0
47	애벌레펫	1000000	1	0	0	1	0
48	적비현진의(남)	30000	1	0	0	1	0
49	워리어워커	30000	1	0	0	1	0
52	뉴트의혀	0	5	0	0	1	0
