0	음유시인의옷	29272	1	0	0	1	0
1	저승사자낫	2999724	1	0	0	1	0
2	이아의가호(Lev2)	0	1	0	0	0	0
3	골드무지개상자	0	99	0	0	1	0
4	맨티스의상	29990	1	0	0	1	0
5	텔리포트의깃털	0	1	0	0	1	0
6	마법의리콜	0	1	0	0	1	0
7	[무도가]뮤레칸의글러브(+1)	1000000	1	0	0	1	0
8	정화된뮤레칸성직자의상	1000000000	1	0	0	1	0
10	레전드리무지개상자	0	1	0	0	1	0
11	세피라링(Lev10)	5000	1	0	0	0	0
12	대지의씰	0	1	0	0	1	0
13	강화된목도	3000000	1	0	0	1	0
14	윌화이어아머A	499961	1	0	0	1	0
15	향상된세오의깃털	0	2	0	0	1	0
16	세오의가호(Lev1)	0	98	0	0	0	0
17	세오의가호(SLev1)	0	10	0	0	0	0
18	크리스마스가호(Lev1)	0	100	0	0	1	0
19	리턴스피릿	0	99	0	0	1	0
20	세토아의가호(Lev2)	0	1	0	0	1	0
21	라이온방패	30000	1	0	0	0	0
22	세오의깃털	0	1	0	0	1	0
23	흑요석워리어각반	10000	1	1550659397	0	1	0
24	화이어윙	29817	1	0	0	1	0
25	낚시입문서	0	1	0	0	1	0
26	차원의방패	3298080	1	0	0	1	0
27	꼬마펭귄	6000	1	0	0	1	0
28	정화된뮤레칸블레이드	2147483644	1	0	0	1	0
29	퀸셰어의귀걸이	35000	1	0	0	0	0
30	카타콤투구	49997904	1	0	0	1	0
31	이아블레이드	9999834	1	0	0	1	0
32	목도	1000	1	0	0	1	0
33	카타콤의상	999997904	1	0	0	1	0
34	이아의상자	0	6	0	0	1	0
35	고대신전열쇠	0	2	0	0	0	0
36	스컬나이트방패	33000	1	0	0	1	0
37	암흑의목걸이	298356	1	0	0	1	0
38	프라이버시안경	29892	1	0	0	1	0
39	타고르캐프린	3000000	1	0	0	0	0
40	자칼의칼	0	1	0	0	1	0
42	이아블레이드	9999976	1	0	0	1	0
43	크리샤오르	1300000	1	0	0	1	0
44	다크디아나	1300000	1	0	0	1	0
45	용자의의복	3000000	1	0	0	1	0
46	저승사자낫	3000000	1	0	0	1	0
47	엘리스토끼의상	1000000	1	0	0	1	0
