0	텔리포트의깃털	0	1	0	0	1	0
1	세오의깃털	0	1	0	0	1	0
2	만남의광장리콜	0	100	0	0	0	0
3	마법의리콜	0	1	1559368956	0	1	0
4	골드무지개상자	0	10	0	0	0	0
5	엑스쿠라눔	0	10	0	0	0	0
6	초보자브로치	1500	1	1551333756	0	0	0
8	[10일]루딘블레이드	999745	1	1551592969	0	1	0
16	[10일]생명의목걸이	300000	1	1551592969	0	0	0
18	[10일]생명의벨트	100000	1	1551592969	0	0	0
20	세오의가호(SLev1)	0	10	0	0	0	0
21	크리스마스가호(Lev1)	0	5	0	0	0	0
22	리턴스피릿	0	77	0	0	0	0
31	낚시입문서	0	1	0	0	0	0
34	순수의증표(마법사)	0	4	0	0	0	0
48	흑요석소서러반지	0	1	1551592969	0	0	0
49	흑요석소서러반지	0	1	1551592969	0	0	0
50	흑요석소서러각반	10000	1	1551592969	0	0	0
56	흑요석소서러장갑	10000	1	1551592969	0	0	0
57	흑요석소서러장갑	10000	1	1551592969	0	0	0
58	라이온방패	30000	1	0	0	0	0
