0	바이런의반지	3993	1	0	0	1	0
1	바이런의반지	5000	1	0	0	1	0
2	바이런의반지	5000	1	0	0	1	0
3	바이런의반지	5000	1	0	0	1	0
4	바이런의반지	5000	1	0	0	1	0
5	바이런의반지	5000	1	0	0	1	0
6	바이런의반지	5000	1	0	0	1	0
7	정화된뮤레칸사자방패	2147483619	1	0	0	1	0
8	별의눈물	0	1	0	0	1	0
9	텔리포트의깃털	0	1	0	0	1	0
10	용각반	50000	1	0	0	1	0
11	영류결계석A	0	1	0	0	0	0
12	블랙오피온의비늘	0	1	0	0	1	0
13	[10일]암흑의벨트	100000	1	1550745120	0	1	0
14	앤트의머리	0	1	0	0	1	0
16	홀디트링	30000	1	0	0	0	0
20	실버시미터	40000	1	0	0	1	0
21	블랙오피온의수염	0	1	0	0	0	0
22	코마디움	0	50	0	0	0	0
23	마법의리콜	0	1	1558521123	0	1	0
24	파손된탐사장비	0	1	0	0	1	0
25	나모(+2)	10000	1	0	0	1	0
26	운디네로더	10000000	1	0	0	1	0
27	아벨캐프린	3000000	1	0	0	1	0
28	리턴스피릿	0	75	0	0	1	0
29	크리스마스가호(Lev1)	0	1	0	0	1	0
30	세토아의가호(Lev2)	0	2	0	0	1	0
31	세오의가호(Lev2)	0	10	0	0	1	0
32	제조책	0	2	0	0	1	0
33	엑스쿠라눔	0	80	0	0	1	0
34	세오의깃털	0	1	0	0	1	0
36	정화된뮤레칸글러브	2147483647	1	0	0	1	0
37	정화된뮤레칸무도가의상	500000	1	0	0	1	0
38	[도적]뮤레칸의디그(+1)	1000000	1	0	0	1	0
39	세피라링(Lev8)	5000	1	0	0	1	0
40	레드오피온의수염	0	2	0	0	1	0
41	데스나이트의방패	5000000	1	0	0	1	0
42	데스나이트의방패	5000000	1	0	0	1	0
43	오피온의뿔	0	38	0	0	1	0
44	챰릴리	0	4	0	0	1	0
45	안크본드라곤의머리	0	2	0	0	1	0
46	고대신전열쇠	0	1	0	0	1	0
47	대왕관	500000	1	0	0	1	0
48	정화된뮤레칸스태프	2147483647	1	0	0	1	0
49	서펜트바룬스의머리	0	3	0	0	1	0
50	마그마바룬스의머리	0	1	0	0	1	0
51	다이아몬드	0	5	0	0	1	0
52	흑진주	0	3	0	0	1	0
53	브론즈오피온의비늘	0	8	0	0	1	0
54	운챠챠	0	1	0	0	1	0
55	레드오피온의등껍질	0	5	0	0	1	0
56	뉴트의혀	0	6	0	0	1	0
57	드래곤뉴트의뿔	0	2	0	0	1	0
58	블루오피온의수염	0	9	0	0	1	0
