0,로톤마을,91,102,로톤여관,9,17,0,99,362
0,로톤마을,92,102,로톤여관,9,17,0,99,362
0,로톤여관,7,19,로톤마을,92,104,0,99,362
0,로톤여관,8,19,로톤마을,92,104,0,99,362
0,로톤여관,9,19,로톤마을,92,104,0,99,362
0,로톤여관,10,19,로톤마을,92,104,0,99,362
0,로톤여관,11,19,로톤마을,92,104,0,99,362
0,로톤여관,12,19,로톤마을,92,104,0,99,362

0,로톤마을,75,97,로톤은행,9,16,0,99,362
0,로톤마을,76,97,로톤은행,9,16,0,99,362
0,로톤은행,7,19,로톤마을,76,99,0,99,362
0,로톤은행,8,19,로톤마을,76,99,0,99,362
0,로톤은행,9,19,로톤마을,76,99,0,99,362
0,로톤은행,10,19,로톤마을,76,99,0,99,362
0,로톤은행,11,19,로톤마을,76,99,0,99,362
0,로톤은행,12,19,로톤마을,76,99,0,99,362

0,로톤마을,67,99,로톤대장간,8,16,0,99,362
0,로톤마을,68,99,로톤대장간,8,16,0,99,362
0,로톤대장간,6,19,로톤마을,68,102,0,99,362
0,로톤대장간,7,19,로톤마을,68,102,0,99,362
0,로톤대장간,8,19,로톤마을,68,102,0,99,362
0,로톤대장간,9,19,로톤마을,68,102,0,99,362
0,로톤대장간,10,19,로톤마을,68,102,0,99,362
0,로톤대장간,11,19,로톤마을,68,102,0,99,362

0,로톤마을,44,107,로톤잡화상점,12,7,0,99,362
0,로톤마을,44,108,로톤잡화상점,12,7,0,99,362
0,로톤잡화상점,14,5,로톤마을,46,107,0,99,362
0,로톤잡화상점,14,6,로톤마을,46,107,0,99,362
0,로톤잡화상점,14,7,로톤마을,46,107,0,99,362
0,로톤잡화상점,14,8,로톤마을,46,107,0,99,362
0,로톤잡화상점,14,9,로톤마을,46,107,0,99,362

0,로톤마을,19,20,로톤식당,8,12,0,99,362
0,로톤마을,20,20,로톤식당,8,12,0,99,362
0,로톤식당,7,14,로톤마을,20,22,0,99,362
0,로톤식당,8,14,로톤마을,20,21,0,99,362
