0	세오의깃털	0	1	0	0	1	0
1	텔리포트의깃털	0	1	0	0	1	0
3	만남의광장리콜	0	99	0	0	1	0
6	아벨프릴	10000000	1	0	0	0	0
7	흑요석몽크장갑	10000	1	1551513576	0	1	0
8	흑요석몽크장갑	10000	1	1551513576	0	1	0
9	흑요석몽크반지	10000	1	1551513576	0	1	0
10	흑요석몽크반지	10000	1	1551513576	0	1	0
11	흑요석몽크각반	10000	1	1551513576	0	0	0
12	[10일]암흑의목걸이	300000	1	1551513576	0	0	0
13	[10일]생명의목걸이	300000	1	1551513576	0	1	0
14	[10일]암흑의벨트	100000	1	1551513576	0	0	0
15	[10일]생명의벨트	100000	1	1551513576	0	0	0
17	세오의가호(SLev1)	0	10	0	0	0	0
18	크리스마스가호(Lev1)	0	5	0	0	0	0
20	라이온방패	30000	1	0	0	1	0
21	낚시입문서	0	1	0	0	0	0
23	마법의리콜	0	1	1559289578	0	1	0
24	홀리루딘로더	10000000	1	0	0	0	0
25	타고르티로라인	3000000	1	0	0	0	0
26	운디네캐프린	3000000	1	0	0	0	0
27	마인로더	10000000	1	0	0	0	0
28	아벨프릴	10000000	1	0	0	1	0
29	월드컵골대악세	30000	1	0	0	1	0
34	리턴스피릿	0	77	0	0	1	0
