0	0	0	0
0	1	0	0
0	2	2	600
0	3	2	2400
0	4	2	5400
0	5	2	9600
0	6	2	15450
0	7	2	22248
0	8	2	30282
0	9	2	39552
0	10	2	50058
0	11	2	61800
0	12	2	74778
0	13	2	88992
0	14	2	104442
0	15	2	121128
0	16	2	139050
0	17	2	158208
0	18	2	178602
0	19	2	200232
0	20	2	223098
0	21	2	247200
0	22	2	272538
0	23	2	299112
0	24	2	326922
0	25	2	355968
0	26	2	386250
0	27	2	417768
0	28	2	450522
0	29	2	484512
0	30	2	519738
0	31	2	556200
0	32	2	593898
0	33	2	632832
0	34	2	673002
0	35	2	714408
0	36	2	757050
0	37	2	800928
0	38	2	846042
0	39	2	892392
0	40	2	939978
0	41	2	988800
0	42	2	1038858
0	43	2	1090152
0	44	2	1142682
0	45	2	1196448
0	46	2	1251450
0	47	2	1307688
0	48	2	1365162
0	49	2	1423872
0	50	2	1484872
0	51	2	1547682
0	52	2	1612112
0	53	2	1678232
0	54	2	1746220
0	55	2	1814208
0	56	2	1883931
0	57	2	1955573
0	58	2	2029306
0	59	2	2105199
0	60	2	2183331
0	61	2	2263802
0	62	2	2346683
0	63	2	2432048
0	64	2	2520020
0	65	2	2610641
0	66	2	2704073
0	67	2	2800417
0	68	2	2899774
0	69	2	3030646
0	70	2	3164727
0	71	2	3302150
0	72	2	3442996
0	73	2	3587478
0	74	2	3735583
0	75	2	3887556
0	76	2	4043377
0	77	2	4202736
0	78	2	4366198
0	79	2	4533823
0	80	2	4705775
0	81	2	4882130
0	82	2	5062983
0	83	2	5248444
0	84	2	5438595
0	85	2	5633552
0	86	2	5833406
0	87	2	6038257
0	88	2	6248219
0	89	2	6463368
0	90	2	6683821
0	91	2	6909673
0	92	2	7141024
0	93	2	7377982
0	94	2	7620645
0	95	2	7869109
0	96	2	8123470
0	97	2	8383835
0	98	2	8650299

1	0	0	0
1	1	0	0
1	2	2	600
1	3	2	2400
1	4	2	5400
1	5	2	9600
1	6	2	15450
1	7	2	22248
1	8	2	30282
1	9	2	39552
1	10	2	50058
1	11	2	61800
1	12	2	74778
1	13	2	88992
1	14	2	104442
1	15	2	121128
1	16	2	139050
1	17	2	158208
1	18	2	178602
1	19	2	200232
1	20	2	223098
1	21	2	247200
1	22	2	272538
1	23	2	299112
1	24	2	326922
1	25	2	355968
1	26	2	386250
1	27	2	417768
1	28	2	450522
1	29	2	484512
1	30	2	519738
1	31	2	556200
1	32	2	593898
1	33	2	632832
1	34	2	673002
1	35	2	714408
1	36	2	757050
1	37	2	800928
1	38	2	846042
1	39	2	892392
1	40	2	939978
1	41	2	988800
1	42	2	1038858
1	43	2	1090152
1	44	2	1142682
1	45	2	1196448
1	46	2	1251450
1	47	2	1307688
1	48	2	1365162
1	49	2	1423872
1	50	2	1484872
1	51	2	1547682
1	52	2	1612112
1	53	2	1678232
1	54	2	1746220
1	55	2	1814208
1	56	2	1883931
1	57	2	1955573
1	58	2	2029306
1	59	2	2105199
1	60	2	2183331
1	61	2	2263802
1	62	2	2346683
1	63	2	2432048
1	64	2	2520020
1	65	2	2610641
1	66	2	2704073
1	67	2	2800417
1	68	2	2899774
1	69	2	3030646
1	70	2	3164727
1	71	2	3302150
1	72	2	3442996
1	73	2	3587478
1	74	2	3735583
1	75	2	3887556
1	76	2	4043377
1	77	2	4202736
1	78	2	4366198
1	79	2	4533823
1	80	2	4705775
1	81	2	4882130
1	82	2	5062983
1	83	2	5248444
1	84	2	5438595
1	85	2	5633552
1	86	2	5833406
1	87	2	6038257
1	88	2	6248219
1	89	2	6463368
1	90	2	6683821
1	91	2	6909673
1	92	2	7141024
1	93	2	7377982
1	94	2	7620645
1	95	2	7869109
1	96	2	8123470
1	97	2	8383835
1	98	2	8582713
1	99	2	8990567

2	0	0	0
2	1	0	0
2	2	2	600
2	3	2	2400
2	4	2	5400
2	5	2	9600
2	6	2	15450
2	7	2	22248
2	8	2	30282
2	9	2	39552
2	10	2	50058
2	11	2	61800
2	12	2	74778
2	13	2	88992
2	14	2	104442
2	15	2	121128
2	16	2	139050
2	17	2	158208
2	18	2	178602
2	19	2	200232
2	20	2	223098
2	21	2	247200
2	22	2	272538
2	23	2	299112
2	24	2	326922
2	25	2	355968
2	26	2	386250
2	27	2	417768
2	28	2	450522
2	29	2	484512
2	30	2	519738
2	31	2	556200
2	32	2	593898
2	33	2	632832
2	34	2	673002
2	35	2	714408
2	36	2	757050
2	37	2	800928
2	38	2	846042
2	39	2	892392
2	40	2	939978
2	41	2	988800
2	42	2	1038858
2	43	2	1090152
2	44	2	1142682
2	45	2	1196448
2	46	2	1251450
2	47	2	1307688
2	48	2	1365162
2	49	2	1423872
2	50	2	1484872
2	51	2	1547682
2	52	2	1612112
2	53	2	1678232
2	54	2	1746220
2	55	2	1814208
2	56	2	1883931
2	57	2	1955573
2	58	2	2029306
2	59	2	2105199
2	60	2	2183331
2	61	2	2263802
2	62	2	2346683
2	63	2	2432048
2	64	2	2520020
2	65	2	2610641
2	66	2	2704073
2	67	2	2800417
2	68	2	2899774
2	69	2	3030646
2	70	2	3164727
2	71	2	3302150
2	72	2	3442996
2	73	2	3587478
2	74	2	3735583
2	75	2	3887556
2	76	2	4043377
2	77	2	4202736
2	78	2	4366198
2	79	2	4533823
2	80	2	4705775
2	81	2	4882130
2	82	2	5062983
2	83	2	5248444
2	84	2	5438595
2	85	2	5633552
2	86	2	5833406
2	87	2	6038257
2	88	2	6248219
2	89	2	6463368
2	90	2	6683821
2	91	2	6909673
2	92	2	7141024
2	93	2	7377982
2	94	2	7620645
2	95	2	7869109
2	96	2	8123470
2	97	2	8383835
2	98	2	8582713
2	99	2	8990567

3	0	0	0
3	1	0	0
3	2	2	600
3	3	2	2400
3	4	2	5400
3	5	2	9600
3	6	2	15450
3	7	2	22248
3	8	2	30282
3	9	2	39552
3	10	2	50058
3	11	2	61800
3	12	2	74778
3	13	2	88992
3	14	2	104442
3	15	2	121128
3	16	2	139050
3	17	2	158208
3	18	2	178602
3	19	2	200232
3	20	2	223098
3	21	2	247200
3	22	2	272538
3	23	2	299112
3	24	2	326922
3	25	2	355968
3	26	2	386250
3	27	2	417768
3	28	2	450522
3	29	2	484512
3	30	2	519738
3	31	2	556200
3	32	2	593898
3	33	2	632832
3	34	2	673002
3	35	2	714408
3	36	2	757050
3	37	2	800928
3	38	2	846042
3	39	2	892392
3	40	2	939978
3	41	2	988800
3	42	2	1038858
3	43	2	1090152
3	44	2	1142682
3	45	2	1196448
3	46	2	1251450
3	47	2	1307688
3	48	2	1365162
3	49	2	1423872
3	50	2	1484872
3	51	2	1547682
3	52	2	1612112
3	53	2	1678232
3	54	2	1746220
3	55	2	1814208
3	56	2	1883931
3	57	2	1955573
3	58	2	2029306
3	59	2	2105199
3	60	2	2183331
3	61	2	2263802
3	62	2	2346683
3	63	2	2432048
3	64	2	2520020
3	65	2	2610641
3	66	2	2704073
3	67	2	2800417
3	68	2	2899774
3	69	2	3030646
3	70	2	3164727
3	71	2	3302150
3	72	2	3442996
3	73	2	3587478
3	74	2	3735583
3	75	2	3887556
3	76	2	4043377
3	77	2	4202736
3	78	2	4366198
3	79	2	4533823
3	80	2	4705775
3	81	2	4882130
3	82	2	5062983
3	83	2	5248444
3	84	2	5438595
3	85	2	5633552
3	86	2	5833406
3	87	2	6038257
3	88	2	6248219
3	89	2	6463368
3	90	2	6683821
3	91	2	6909673
3	92	2	7141024
3	93	2	7377982
3	94	2	7620645
3	95	2	7869109
3	96	2	8123470
3	97	2	8383835
3	98	2	8582713
3	99	2	8990567

4	0	0	0
4	1	0	0
4	2	2	600
