0	로톤캐프린	3000000	1	0	0	1	0
1	낚시입문서	0	1	0	0	1	0
2	아벨티로라인	3000000	1	0	0	0	0
3	만남의광장리콜	0	96	0	0	1	0
6	텔리포트의깃털	0	1	0	0	1	0
7	호엔티로라인	3000000	1	0	0	0	0
8	마법의리콜	0	1	1559303654	0	1	0
9	세오의깃털	0	1	0	0	1	0
10	흑요석워리어장갑	10000	1	1551527676	0	1	0
11	흑요석워리어장갑	10000	1	1551527676	0	1	0
12	흑요석워리어반지	10000	1	1551527676	0	1	0
13	흑요석워리어반지	10000	1	1551527676	0	1	0
14	흑요석워리어각반	10000	1	1551527676	0	1	0
15	[10일]암흑의목걸이	300000	1	1551527676	0	1	0
16	[10일]생명의목걸이	300000	1	1551527676	0	1	0
17	[10일]암흑의벨트	100000	1	1551527676	0	1	0
18	[10일]생명의벨트	100000	1	1551527676	0	1	0
19	세피라링(Lev7)	5000	1	0	0	1	0
20	세오의가호(SLev1)	0	10	0	0	0	0
21	크리스마스가호(Lev1)	0	5	0	0	0	0
22	리턴스피릿	0	77	0	0	1	0
23	라이온방패	30000	1	0	0	0	0
28	타고르로더	10000000	1	0	0	1	0
29	화관	30000	1	0	0	0	0
33	피에트로더	10000000	1	0	0	1	0
