0	0	0
0	1	0
0	2	12400
0	3	13400
0	4	14400
0	5	15471
0	6	19600
0	7	115000
0	8	121600
0	9	129400
0	10	138400
0	11	148600
0	12	160000
0	13	172600
0	14	186400
0	15	1101400
0	16	1117600
0	17	1135000
0	18	1153600
0	19	1173400
0	20	1194400
0	21	1216600
0	22	1240000
0	23	1264600
0	24	1290400
0	25	1317400
0	26	1345600
0	27	1375000
0	28	1405600
0	29	1437400
0	30	1470400
0	31	1504600
0	32	1540000
0	33	1576600
0	34	1614400
0	35	1653400
0	36	1693600
0	37	1735000
0	38	1777600
0	39	1821400
0	40	1866400
0	41	1912600
0	42	1960000
0	43	11008600
0	44	11058400
0	45	11109400
0	46	11161600
0	47	11215000
0	48	11269600
0	49	11325400
0	50	11382400
0	51	11440600
0	52	11500000
0	53	11560600
0	54	11622400
0	55	11685400
0	56	11749600
0	57	11815000
0	58	11881600
0	59	11949400
0	60	12018400
0	61	12088600
0	62	12160000
0	63	12232600
0	64	12306400
0	65	12381400
0	66	12457600
0	67	12535000
0	68	12613600
0	69	12693400
0	70	12774400
0	71	12856600
0	72	12940000
0	73	13024600
0	74	13110400
0	75	13197400
0	76	13285600
0	77	13375000
0	78	13465600
0	79	13557400
0	80	13650400
0	81	13744600
0	82	13840000
0	83	13936600
0	84	14034400
0	85	14133400
0	86	14233600
0	87	14335000
0	88	14437600
0	89	14541400
0	90	14646400
0	91	14752600
0	92	14860000
0	93	14968600
0	94	15078400
0	95	15189400
0	96	15301600
0	97	15415000
0	98	15529600
0	99	15639600
0	100	15749600
0	101	15859600
0	102	15969600
0	103	16139600
0	104	16239600
0	105	16339600
0	106	16439600
0	107	16539600
0	108	16649600
0	109	16759600
0	110	16869800
0	111	16979900
0	112	17079900
0	113	17189900
0	114	17299900
0	115	17359900
0	116	17419900
0	117	17529900
0	118	17639900
0	119	17749900
0	120	17859900
0	121	17969900
0	122	18073780
0	123	18183780
0	124	18293780
0	125	18303780
0	126	18413780
0	127	18523780
0	128	18633780
0	129	18743780
0	130	18853780
0	131	18963780
0	132	19073780
0	133	19183780
0	134	19293780
0	135	19323780
0	136	19433780
0	137	19543780
0	138	19653780
0	139	19763780
0	140	19800000
0	141	19900000
0	142	21100000
0	143	21200000
0	144	21300000
0	145	21400000
0	146	21500000
0	147	21600000
0	148	21700000
0	149	21800000
0	150	21900000
0	151	22200000
0	152	22400000
0	153	22600000
0	154	22800000
0	155	23000000
0	156	23200000
0	157	23400000
0	158	23600000
0	159	23800000
0	160	24000000
0	161	24200000
0	162	24400000
0	163	24600000
0	164	24800000
0	165	25000000
0	166	25200000
0	167	25400000
0	168	25600000
0	169	25800000
0	170	26000000
0	171	26200000
0	172	26400000
0	173	26600000
0	174	26800000
0	175	27000000
0	176	27200000
0	177	27400000
0	178	27600000
0	179	27800000
0	180	28000000
0	181	28200000
0	182	28400000
0	183	28600000
0	184	28800000
0	185	30200000
0	186	30200000
0	187	33200000
0	188	36200000
0	189	39200000
0	190	42200000
0	191	44200000
0	192	46200000
0	193	48200000
0	194	50200000
0	195	52200000
0	196	54200000
0	197	55200000
0	198	5800000
0	199	60200000


1	0	0
1	1	0
1	2	12400
1	3	13400
1	4	14400
1	5	15471
1	6	19600
1	7	115000
1	8	121600
1	9	129400
1	10	138400
1	11	148600
1	12	160000
1	13	172600
1	14	186400
1	15	1101400
1	16	1117600
1	17	1135000
1	18	1153600
1	19	1173400
1	20	1194400
1	21	1216600
1	22	1240000
1	23	1264600
1	24	1290400
1	25	1317400
1	26	1345600
1	27	1375000
1	28	1405600
1	29	1437400
1	30	1470400
1	31	1504600
1	32	1540000
1	33	1576600
1	34	1614400
1	35	1653400
1	36	1693600
1	37	1735000
1	38	1777600
1	39	1821400
1	40	1866400
1	41	1912600
1	42	1960000
1	43	11008600
1	44	11058400
1	45	11109400
1	46	11161600
1	47	11215000
1	48	11269600
1	49	11325400
1	50	11382400
1	51	11440600
1	52	11500000
1	53	11560600
1	54	11622400
1	55	11685400
1	56	11749600
1	57	11815000
1	58	11881600
1	59	11949400
1	60	12018400
1	61	12088600
1	62	12160000
1	63	12232600
1	64	12306400
1	65	12381400
1	66	12457600
1	67	12535000
1	68	12613600
1	69	12693400
1	70	12774400
1	71	12856600
1	72	12940000
1	73	13024600
1	74	13110400
1	75	13197400
1	76	13285600
1	77	13375000
1	78	13465600
1	79	13557400
1	80	13650400
1	81	13744600
1	82	13840000
1	83	13936600
1	84	14034400
1	85	14133400
1	86	14233600
1	87	14335000
1	88	14437600
1	89	14541400
1	90	14646400
1	91	14752600
1	92	14860000
1	93	14968600
1	94	15078400
1	95	15189400
1	96	15301600
1	97	15415000
1	98	15529600
1	99	15639600
1	100	15749600
1	101	15859600
1	102	15969600
1	103	16139600
1	104	16239600
1	105	16339600
1	106	16439600
1	107	16539600
1	108	16649600
1	109	16759600
1	110	16869800
1	111	16979900
1	112	17079900
1	113	17189900
1	114	17299900
1	115	17359900
1	116	17419900
1	117	17529900
1	118	17639900
1	119	17749900
1	121	17859900
1	121	17969900
1	122	18073780
1	123	18183780
1	124	18293780
1	125	18303780
1	126	18413780
1	127	18523780
1	128	18633780
1	129	18743780
1	131	18853780
1	131	18963780
1	132	19073780
1	133	19183780
1	134	19293780
1	135	19323780
1	136	19433780
1	137	19543780
1	138	19653780
1	139	19763780
1	141	19800000
1	141	19900000
1	142	21100000
1	143	21200000
1	144	21300000
1	145	21400000
1	146	21500000
1	147	21600000
1	148	21700000
1	149	21800000
1	150	21900000
1	151	22200000
1	152	22400000
1	153	22600000
1	154	22800000
1	155	23000000
1	156	23200000
1	157	23400000
1	158	23600000
1	159	23800000
1	160	24000000
1	161	24200000
1	162	24400000
1	163	24600000
1	164	24800000
1	165	25000000
1	166	25200000
1	167	25400000
1	168	25600000
1	169	25800000
1	170	26000000
1	171	26200000
1	172	26400000
1	173	26600000
1	174	26800000
1	175	27000000
1	176	27200000
1	177	27400000
1	178	27600000
1	179	27800000
1	180	28000000
1	181	28200000
1	182	28400000
1	183	28600000
1	184	28800000
1	185	30200000
1	186	30200000
1	187	33200000
1	188	36200000
1	189	39200000
1	190	42200000
1	191	44200000
1	192	46200000
1	193	48200000
1	194	50200000
1	195	52200000
1	196	54200000
1	197	55200000
1	198	58000000
1	199	60200000

2	0	0
2	1	0
2	2	12400
2	3	13400
2	4	14400
2	5	15471
2	6	19600
2	7	115000
2	8	121600
2	9	129400
2	10	138400
2	11	148600
2	12	160000
2	13	172600
2	14	186400
2	15	1101400
2	16	1117600
2	17	1135000
2	18	1153600
2	19	1173400
2	20	1194400
2	21	1216600
2	22	1240000
2	23	1264600
2	24	1290400
2	25	1317400
2	26	1345600
2	27	1375000
2	28	1405600
2	29	1437400
2	30	1470400
2	31	1504600
2	32	1540000
2	33	1576600
2	34	1614400
2	35	1653400
2	36	1693600
2	37	1735000
2	38	1777600
2	39	1821400
2	40	1866400
2	41	1912600
2	42	1960000
2	43	11008600
2	44	11058400
2	45	11109400
2	46	11161600
2	47	11215000
2	48	11269600
2	49	11325400
2	50	11382400
2	51	11440600
2	52	11500000
2	53	11560600
2	54	11622400
2	55	11685400
2	56	11749600
2	57	11815000
2	58	11881600
2	59	11949400
2	60	12018400
2	61	12088600
2	62	12160000
2	63	12232600
2	64	12306400
2	65	12381400
2	66	12457600
2	67	12535000
2	68	12613600
2	69	12693400
2	70	12774400
2	71	12856600
2	72	12940000
