## ※  [단계]      [ GP 추가 획득량]     [ 경험치 추가 획득량 ]   [ 어빌 경험치 추가 획득량 ]
## ※     3             10			10				10
## ※  내 등급이 3단계이면 GP를 10을 추가로 획득하며 경험치,어빌경험치가 10% 증가한다.
//----------------------------------------------------
1	0	0	0// Base 변경 안하는걸 추천
//----------------------------------------------------
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
7	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
15	0	0	0
16	0	0	0
17	0	0	0
18	0	0	0
19	0	0	0
20	0	0	0
21	0	0	0
22	0	0	0
23	0	0	0
24	0	0	0
25	0	0	0
26	0	0	0
27	0	0	0
28	0	0	0
29	0	0	0
30	0	0	0

