명화당의8	명화당의	0	10	1	1	1	0	3000000	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
마법의금반지	마법의금반지	1	15000	1	0	0	0	2000	0	0	0	0	100	0	0	0	0	0	0	0	11	0	0	0	0	2
금벨트	금벨트	1	15000	1	0	0	0	2500	0	0	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	2
다크터콰이즈목도리(7일)	다크터콰이즈목도리(7일)	0	10	1	1	1	0	10000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
레오파드1	레오파드	15	30000000	0	0	0	0	515000	-79	0	0	1500	-500	1	-2	-1	2	-4	1	1	99	0	3	0	0	0
간지정복길드망토FX	간지정복길드망토FX	0	10	1	1	0	0	15000	-2	5	5	1500	700	0	0	0	0	0	0	0	1	10	1	0	0	2
축복의고루반지	축복의고루반지	1	250000	1	0	0	0	4000	0	5	0	0	150	0	0	0	0	0	0	0	11	0	0	0	0	2
브레스럭각반	브레스럭각반	7	10000000	1	0	0	0	300000	-11	0	0	-100	300	0	0	0	0	0	3	1	99	10	0	0	0	2
실버플레이트풍	실버플레이트풍	25	241800	1	0	0	0	24000	-58	0	0	0	0	0	-2	0	0	0	1	0	99	0	0	0	0	0
밀레스가이아로럼토	밀레스가이아로럼토	8	65250	1	0	0	0	12000	-34	0	0	0	0	0	0	0	0	0	3	0	71	0	0	0	0	0
진노랑색목도리(남)	진노랑색목도리(남)	1	1500000	1	0	0	0	30000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
로오의은총	로오의은총	5	1300000	0	0	0	0	1300000	0	0	0	-500	1000	2	0	-1	-1	0	3	1	99	0	2	4m20	2m3	2
다크그레이벨트(화)2	다크그레이벨트(화)+2	0	100000	0	0	0	1	10000	0	0	0	50	50	0	0	0	1	1	0	0	99	0	0	0	0	2
암닭(365일)	암닭(365일)	0	500	1	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3m13	5m15	2
칠지도	칠지도	3	500	1	0	0	0	4000	0	3	3	0	0	0	0	0	0	0	0	0	1	20	1	30m40	30m40	2
꼬끼오가방	꼬끼오가방	0	10	1	1	1	0	15000000	-2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
타르실란(+2)	타르실란(+2)	12	600000	1	0	0	0	10000	-73	0	0	1100	-300	-2	-2	0	0	0	1	1	99	0	4	0	0	1
오렌꼬뜨화	오렌꼬뜨화	4	4500	1	0	0	0	3000	-14	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1
