루어스단도복화	루어스단도복화	6	44250	1	0	0	0	6000	-23	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0
셔스의자수정반지	셔스의자수정반지	1	100000	1	0	0	0	3000	0	0	0	200	0	0	1	0	0	0	0	0	11	0	0	0	0	2
새너클로머리띠	새너클로머리띠	0	10	1	0	0	0	3000000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
브론즈네일(ac+2)	브론즈네일(ac+2)	4	150000	1	0	0	0	5000	-4	0	0	0	0	0	0	0	0	0	5	0	51	10	0	0	0	2
르쁘띠샤남작FX(7일)	르쁘띠샤남작FX(7일)	0	10	0	0	0	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
초보자브로치	초보자브로치	0	10	0	0	0	0	1500	-1	3	3	100	100	0	0	0	0	0	0	0	1	0	0	0	0	2
바람의별벨트	바람의별벨트	1	300000	1	0	0	0	10000	0	0	0	100	50	1	0	0	0	1	0	1	99	0	0	0	0	2
복주머니	복주머니	1	1000	1	0	0	0	10000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
수오미달마티카풍	수오미달마티카풍	5	31000	1	0	0	0	6000	-19	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0
밀레스매직로브	밀레스매직로브	14	30800	1	0	0	0	15000	-43	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	1
세보이는마도코어헬름	세보이는마도코어헬름	0	10	0	0	0	0	30000	-10	0	0	900	500	1	1	1	0	0	1	1	99	0	0	0	0	2
울트라마린목도리	울트라마린목도리	0	10	1	1	1	0	10000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
카쿰토	카쿰토	18	104700	1	0	0	0	15000	-52	0	0	0	0	0	0	0	0	0	2	0	99	0	0	0	0	1
에메랄드소드풍	에메랄드소드풍	13	58000	1	0	0	0	33000	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	68m88	7m9	2
크라운조커모자(여)	크라운조커모자(여)	0	10	1	1	1	0	3000000	-7	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	1
레더로브토	레더로브토	5	24900	1	0	0	0	6000	-19	0	0	0	0	0	0	0	0	0	4	0	11	0	0	0	0	0
버팔로가죽장갑(hp+2)	버팔로가죽장갑(hp+2)	4	150000	1	0	0	0	5000	-2	0	0	200	0	0	0	0	0	0	0	0	51	10	0	0	0	2
회색목도리(남)	회색목도리(남)	1	1500000	1	0	0	0	30000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
투핸드에메랄드소드	투핸드에메랄드소드	26	43500	1	0	0	0	66000	0	0	0	0	0	0	0	0	0	0	1	0	71	0	0	124m164	14m18	2
혼돈의갑주(승급-무도가)	혼돈의갑주(승급-무도가)	0	3000000	0	0	0	0	3000000	-5	0	0	600	500	0	0	0	0	0	5	1	99	0	0	0	0	2
시련의갑옷(무도가)         	시련의갑옷(무도가)	             0	3000000	0	0	0	0	3000000	-6	0	0	50000	50000	0	0	0	0	0	5	1	99	0	0	0	0	2
루어스엘레맨틀풍	루어스엘레맨틀풍	7	63200	1	0	0	0	9000	-29	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	1
유데일1	유데일1	1	8000	1	0	0	0	1000	-1	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
이아의은각반	이아의은각반	8	500000	1	0	0	0	9000	-6	0	0	0	0	0	0	0	1	0	0	0	71	0	0	0	0	2
블랙데쓰화	블랙데쓰화	9	44000	1	0	0	0	16000	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	42m62	4m6	2
11주년법사무기	11주년법사무기	0	10	1	1	1	0	3000000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1m2	1m2	2
수오미클라미스화	수오미클라미스화	10	143750	1	0	0	0	15000	-44	0	0	0	0	0	0	0	0	0	3	0	99	0	0	0	0	1
밀레스대양도복	밀레스대양도복	14	32850	1	0	0	0	15000	-48	0	0	0	0	0	0	0	0	0	5	0	99	0	0	0	0	1
칸의녹옥반지	칸의녹옥반지	1	500000	1	0	0	0	5000	0	0	0	300	150	0	0	0	0	0	0	0	11	0	1	0	0	2
세토아의동장갑	세토아의동장갑	3	50000	1	0	0	0	5000	-2	0	0	0	0	1	0	0	0	0	0	0	41	0	0	0	0	2
혼돈의투구(지존-성직자)	혼돈의투구(지존-성직자)	0	3000000	0	0	0	0	3000000	-10	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	2
매스케이드토	매스케이드토	7	16500	1	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	35m45	3m4	2
선풍도복화	선풍도복화	11	124250	1	0	0	0	12000	-42	0	0	0	0	0	0	0	0	0	5	0	71	0	0	0	0	0
파이어릿	파이어릿	1	6000000	1	0	0	0	1000	0	0	0	200	50	0	0	0	0	0	0	0	11	0	0	0	0	2
치우천왕가면	치우천왕가면	1	1000000	1	0	0	0	15000	-1	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
트로피칼헤어(남)FX	트로피칼헤어(남)FX	0	10	1	1	1	0	3000000	-7	3	3	200	800	0	0	0	0	0	0	0	1	0	0	0	0	0
뤼케시온스톨라토	뤼케시온스톨라토	6	44250	1	0	0	0	9000	-26	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	1
수오미털모자	수오미털모자	1	100000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
바람의제니아목걸이	바람의제니아목걸이	1	15000	1	0	0	0	2500	0	5	1	0	0	0	0	0	0	0	0	0	41	0	0	0	0	2
비매표수	비매표수	7	14000	1	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	2	0	26	0	0	42m52	3m4	2
밀레스풀플레이트	밀레스풀플레이트	22	51950	1	0	0	0	21000	-49	0	0	0	0	0	-1	0	0	0	1	0	86	0	0	0	0	0
수오미단도복풍	수오미단도복풍	6	35400	1	0	0	0	6000	-22	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0
로오의산호귀걸이	로오의산호귀걸이	1	40000	1	0	0	0	2000	0	0	0	0	0	0	0	3	0	0	0	0	11	0	0	0	0	2
낚시대(Lev7)	낚시대(Lev7)	1	12000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	14m24	34m42	2
수오미풀플레이트화	수오미풀플레이트화	22	259750	1	0	0	0	21000	-53	0	0	0	0	0	-1	0	0	0	1	0	86	0	0	0	0	0
다크클레릭모자	다크클레릭모자	1	50000	1	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
청회색목도리(남)	청회색목도리(남)	1	1500000	1	0	0	0	30000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
뾰로롱마녀펫FX(+5)	뾰로롱마녀펫FX(+5)	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	15	1	0	0	2
무기구용제조망치	무기구용제조망치	1	1032000	1	0	0	0	800000	5	7	7	0	0	1	1	0	0	0	0	0	1	0	1	14m24	34m42	2
초록색털모자	초록색털모자	1	500000	1	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
세보이는마도코어플레이트	세보이는마도코어플레이트	0	10	0	0	0	0	3000000	-78	0	0	1600	900	1	1	1	1	1	1	1	99	0	0	0	0	2
가발 M03(30일)	가발 M03(30일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
수오미매직로브화	수오미매직로브화	14	154000	1	0	0	0	15000	-47	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	1
마스터투구	마스터투구	8	5100000	1	0	0	0	100000	-7	5	1	400	-100	0	0	0	0	0	1	1	99	20	1	0	0	1
화염의목걸이	화염의목걸이	1	10000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
바람의벨트	바람의벨트	1	10000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
비월표토	비월표토	9	36000	1	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	2	0	41	0	0	49m69	4m6	2
이아의금팔찌	이아의금팔찌	5	750000	1	0	0	0	9000	-4	0	0	0	0	0	3	0	1	0	5	0	99	0	0	0	0	2
빨법반지	빨법반지	0	3000	1	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
중단검수	중단검수	5	6000	1	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	27m37	2m3	2
남자한복설빔FX	남자한복설빔FX	0	10	1	1	1	0	3000000	-2	1	1	500	500	0	0	0	0	0	0	0	1	0	0	0	0	0
스카웃튜닉토	스카웃튜닉토	4	2700	1	0	0	0	3000	-12	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
드래곤크로어	드래곤크로어	17	24500	1	0	0	0	70000	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	80m110	89m112	2
로즈데이드레스(화이트)	로즈데이드레스(화이트)	0	10	1	1	1	0	3000000	-2	5	5	800	200	0	0	0	0	0	0	0	1	0	0	0	0	1
가발 M14	가발 M14	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
수오미엘레맨틀토	수오미엘레맨틀토	7	47400	1	0	0	0	9000	-28	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	1
비중표화	비중표화	5	15000	1	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	33m43	2m3	2
여름밀집모자	여름밀집모자	1	500000	1	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
바둑이가방	바둑이가방	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	20	0	0	0	2
여흑마술사의상(+2)FX	여흑마술사의상(+2)FX	0	1000000000	0	0	1	0	3000000	-3	5	5	500	500	0	0	0	0	0	0	0	1	0	0	0	0	1
수오미대양도복화	수오미대양도복화	14	164250	1	0	0	0	15000	-52	0	0	0	0	0	0	0	0	0	5	0	99	0	0	0	0	1
칸의신발R	칸의신발	1	5000	1	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
치파오(남)	치파오(남)	0	10	1	1	1	0	3000000	-2	5	5	300	700	0	0	0	0	0	0	0	1	0	0	0	0	0
루어스홀리데이숄더	루어스홀리데이숄더	4	100000	1	0	0	0	1000	-2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1
월단검풍	월단검풍	9	48000	1	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	2	0	41	0	0	51m71	4m6	2
L2소총	L2소총	0	10	1	1	1	0	3000000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1m2	1m2	2
뤼케시온라비린스메일토	뤼케시온라비린스메일토	19	130350	1	0	0	0	18000	-45	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	1
뤼케시온스카웃튜닉수	뤼케시온스카웃튜닉수	4	1800	1	0	0	0	3000	-11	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
루어스브리간딘	루어스브리간딘	6	9400	1	0	0	0	6000	-20	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	1
악13	악13	1	10	1	1	1	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
빈디악세FX	빈디악세FX	1	500000	1	0	0	0	3000	-1	1	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
지폰풍	지폰풍	7	37800	1	0	0	0	6000	-20	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0
출석연필(5일)	연필(3일)	0	20	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	120m200	120m200	2
달마티카토	달마티카토	5	23250	1	0	0	0	6000	-18	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0
골드네일(mp+2)	골드네일(mp+2)	4	350000	1	0	0	0	5000	-4	0	0	0	200	0	0	0	0	0	5	1	99	10	0	0	0	2
밀레스라비린스메일풍	밀레스라비린스메일풍	19	173800	1	0	0	0	18000	-46	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	1
루어스바르도클수	루어스바르도클수	18	69800	1	0	0	0	15000	-51	0	0	0	0	0	0	0	0	0	2	0	99	0	0	0	0	0
연단검	연단검	15	25000	1	0	0	0	14000	0	0	0	0	0	0	0	0	0	0	2	0	86	0	0	80m110	7m10	2
가발 W06(7일)	가발 W06(7일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
풍운남아교복	풍운남아교복	1	1000000	1	0	0	0	30000	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
키톤풍	키톤풍	13	105600	1	0	0	0	12000	-43	0	0	0	0	0	0	0	0	0	2	0	71	0	0	0	0	0
