오렌매직스커트	오렌매직스커트	4	750	1	0	0	0	3000	-8	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1
숲의잼스톤목걸이	숲의잼스톤목걸이	1	20000	1	0	0	0	3000	0	5	10	0	0	0	0	0	0	0	0	0	70	0	0	0	0	2
구미호	구미호	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
바틀그린부츠(30일)	바틀그린부츠(30일)	0	10	1	1	1	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	2
Effect-무지개	Effect-무지개	0	10	1	1	1	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
뮤레칸의나무방패	뮤레칸의나무방패	2	500	1	0	0	0	30000	-3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
오렌아마존아머	오렌아마존아머	16	34950	1	0	0	0	15000	-36	0	0	0	0	0	0	0	0	0	1	0	56	0	0	0	0	1
뤼케시온맨틀수	뤼케시온맨틀수	7	31600	1	0	0	0	9000	-27	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	0
뮤레칸의호안석반지	뮤레칸의호안석반지	1	250000	1	0	0	0	40000	0	0	0	200	100	0	0	0	0	0	0	0	11	0	0	0	0	2
악8	악8	1	10	1	1	1	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
밀레스네크로브풍	밀레스네크로브풍	14	123200	1	0	0	0	15000	-46	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	0
오렌풍월도복토	오렌풍월도복토	8	50550	1	0	0	0	9000	-31	0	0	0	0	0	0	0	0	0	5	0	41	0	0	0	0	1
뮤레칸의기사단방패	뮤레칸의기사단방패	9	93750	1	0	0	0	170000	-20	0	0	0	0	0	0	0	0	0	0	0	99	0	3	0	0	2
투핸드크레이모어수	투핸드크레이모어수	26	93000	1	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	1	0	71	0	0	144m184	12m16	2
다크로열투구FX	다크로열투구FX	0	10	1	1	1	0	3000000	-7	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	2
아이언죠스	아이언죠스	0	10	1	1	1	0	15000000	-2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
홀디트X	화염의홀디트링	1	43000	1	0	0	0	5000	-1	0	0	150	0	0	0	0	0	0	0	0	71	10	0	0	0	2
