밀레스바르도클	밀레스바르도클	18	34900	1	0	0	0	15000	-50	0	0	0	0	0	0	0	0	0	2	0	99	0	0	0	0	0
오렌단도복수	오렌단도복수	6	18700	1	0	0	0	6000	-20	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0
칸의나무방패R	칸의나무방패	1	5000	1	0	0	0	10000	-3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
풍요의가죽팔찌	풍요의가죽팔찌	2	15000	1	0	0	0	3000	-1	0	1	0	0	0	0	0	0	0	5	0	11	0	0	0	0	2
가발 W32(30일)	가발 W32(30일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
풀플레이트토	풀플레이트토	22	155850	1	0	0	0	21000	-51	0	0	0	0	0	-1	0	0	0	1	0	86	0	0	0	0	0
루어스라비린스메일수	루어스라비린스메일수	19	86900	1	0	0	0	18000	-44	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	1
오렌스톨라	오렌스톨라	6	14750	1	0	0	0	9000	-24	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	1
밀레스로브	밀레스로브	4	800	1	0	0	0	3000	-8	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1
마술사빗자루	마술사빗자루	1	1000000	1	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1m3	1m5	2
클라미스토	클라미스토	10	86250	1	0	0	0	15000	-42	0	0	0	0	0	0	0	0	0	3	0	99	0	0	0	0	1
녹색트렁크	녹색트렁크	1	5000000	1	0	0	0	50	-1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
자수정반지	자수정반지	1	20000	1	0	0	0	3000	0	0	0	200	0	0	0	0	0	0	0	0	11	0	0	0	0	2
산호석팔찌	산호석팔찌	4	150000	1	0	0	0	7000	-3	1	1	0	0	0	0	0	0	0	0	0	81	0	1	0	0	2
하이라이트목도리	하이라이트목도리	0	10	1	1	1	0	10000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
수오미홀리데이코트	수오미홀리데이코트	4	100000	1	0	0	0	1000	-2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
화랑복건7	화랑복건	0	10	1	1	1	0	3000000	-3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
오렌엘레맨틀	오렌엘레맨틀	7	15800	1	0	0	0	9000	-26	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	1
털모자무늬뜨개본	털모자무늬뜨개본	1	100000	1	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
귀족슈트FX	귀족슈트FX	0	10	1	1	1	0	3000000	-2	5	5	500	500	0	0	0	0	0	0	0	1	0	0	0	0	0
로오의은각반	로오의은각반	8	500000	1	0	0	0	9000	-6	0	0	0	0	0	0	1	0	0	0	0	71	0	0	0	0	2
루어스스카웃튜닉	루어스스카웃튜닉	4	900	1	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
뮤레칸의녹옥반지	뮤레칸의녹옥반지	1	500000	1	0	0	0	50000	0	0	0	300	150	0	0	0	0	0	0	0	11	0	0	0	0	2
수오미스카웃튜닉화	수오미스카웃튜닉화	4	4500	1	0	0	0	3000	-14	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
뤼케시온풍월도복토	뤼케시온풍월도복토	8	50550	1	0	0	0	9000	-31	0	0	0	0	0	0	0	0	0	5	0	41	0	0	0	0	1
남성용빨간목도리	남성용빨간목도리	1	100000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0
오렌대양도복토	오렌대양도복토	10	98550	1	0	0	0	5500	-53	5	1	-500	-250	0	0	0	0	-5	5	0	99	5	1	0	0	1
피닉스투구	피닉스투구	3	20000	1	0	0	0	21000	-4	0	0	0	0	0	0	0	0	0	1	0	86	0	0	0	0	1
일루전드레스FX	일루전드레스FX	0	10	1	1	1	0	3000000	-2	4	4	900	100	0	0	0	0	0	0	0	1	0	0	0	0	1
매직로브토	매직로브토	14	92400	1	0	0	0	15000	-45	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	1
수오미바르도클화	수오미바르도클화	18	174500	1	0	0	0	15000	-54	0	0	0	0	0	0	0	0	0	2	0	99	0	0	0	0	0
매직썬라이징	매직썬라이징	1	10000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
바람의올리브목걸이	바람의올리브목걸이	1	15000	1	0	0	0	2500	0	5	1	0	0	0	0	0	0	0	0	0	41	0	0	0	0	2
