수오미스톨라	수오미스톨라	6	14750	1	0	0	0	9000	-24	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	1
오렌털모자	오렌털모자	1	100000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
돌쇠두건	돌쇠두건	1	100000	1	0	0	0	10000	-3	3	3	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0
하얀색털모자	하얀색털모자	1	500000	1	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
여자돼지마스크	여자돼지마스크	0	10	1	1	1	0	3000000	-5	3	3	300	300	0	0	0	0	0	0	0	1	10	1	0	0	1
밀레스풀플레이트풍	밀레스풀플레이트풍	22	207800	1	0	0	0	21000	-52	0	0	0	0	0	-1	0	0	0	1	0	86	0	0	0	0	0
밀레스단도복수	밀레스단도복수	6	17700	1	0	0	0	6000	-20	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0
세오의축복반지	세오의축복반지	1	200000	1	0	0	0	5000	-3	5	5	350	150	1	0	0	0	0	0	0	45	0	0	0	0	2
쌍은귀걸이	쌍은귀걸이	1	3000	1	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	2
수오미지폰수	수오미지폰수	7	18900	1	0	0	0	6000	-18	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0
버팔로가죽장갑(mp+2)	버팔로가죽장갑(mp+2)	4	150000	1	0	0	0	5000	-2	0	0	0	200	0	0	0	0	0	0	0	51	10	0	0	0	2
오렌달마티카	오렌달마티카	5	7750	1	0	0	0	6000	-16	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0
뤼케시온매직로브토	뤼케시온매직로브토	14	92400	1	0	0	0	15000	-45	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	1
베네티티타늄클립	베네티티타늄클립	6	4000000	1	0	0	0	50000	-14	0	0	700	0	1	1	1	1	1	0	1	99	0	0	0	0	2
뤼케시온풀플레이트토	뤼케시온풀플레이트토	22	155850	1	0	0	0	21000	-51	0	0	0	0	0	-1	0	0	0	1	0	86	0	0	0	0	0
전통장수갑옷(+1)	전통장수갑옷(+1)	0	1000000000	0	0	1	0	3000000	-2	5	5	500	500	0	0	0	0	0	0	0	1	0	0	0	0	2
챔피언벨트FX	챔피언벨트FX	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
오렌키톤수	오렌키톤수	13	52800	1	0	0	0	12000	-41	0	0	0	0	0	0	0	0	0	2	0	71	0	0	0	0	0
최강의마도코어플레이트	최강의마도코어플레이트	0	10	0	0	0	0	3000000	-80	1	1	2000	1200	3	3	3	3	3	1	1	99	0	0	0	0	2
꼬뜨	꼬뜨	4	900	1	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1
골드네일(Sp3)	골드네일(Sp3)	4	350000	1	0	0	0	5000	-4	0	0	100	100	0	0	0	0	0	5	1	99	10	0	0	0	2
로즈데이헤어(여)FX	로즈데이헤어(여)FX	0	10	1	1	1	0	3000000	-7	2	2	200	800	0	0	0	0	0	0	0	1	0	0	0	0	1
루어스브리간딘풍	루어스브리간딘풍	6	37600	1	0	0	0	6000	-23	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	1
뤼케시온엘레맨틀	뤼케시온엘레맨틀	7	15800	1	0	0	0	9000	-26	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	1
가발 W13	가발 W13	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
가발 W09(7일)	가발 W09(7일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
몸짱비키니FX	몸짱비키니FX	0	10	1	1	1	0	30000	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
뤼케시온대양도복토	뤼케시온대양도복토	14	98550	1	0	0	0	15000	-50	0	0	0	0	0	0	0	0	0	5	0	99	0	0	0	0	1
로지브라운부츠	로지브라운부츠	0	10	1	1	1	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	2
날개방패	날개방패	15	10000000	1	0	0	0	20000	-23	1	1	0	0	1	0	0	0	0	0	1	99	0	3	0	0	2
강철의벽옥목걸이	강철의벽옥목걸이	1	30000	1	0	0	0	3000	0	10	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
크라운	크라운	4	1000000	1	0	0	0	1000	-2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
운디네홀리데이숄더	운디네홀리데이숄더	4	100000	1	0	0	0	1000	-2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1
강력한연필(15일)	강력한연필(15일)	0	20	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	120m200	120m200	2
블레스스크롤	블레스스크롤	0	10	1	1	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
라비린스메일화	라비린스메일화	19	217250	1	0	0	0	18000	-47	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	1
루어스바르도클화	루어스바르도클화	18	174500	1	0	0	0	15000	-54	0	0	0	0	0	0	0	0	0	2	0	99	0	0	0	0	0
칸의나무방패	칸의나무방패	2	500	1	0	0	0	3000	-3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
풀플레이트수	풀플레이트수	22	103900	1	0	0	0	21000	-50	0	0	0	0	0	-1	0	0	0	1	0	86	0	0	0	0	0
루어스로브화	루어스로브화	4	4000	1	0	0	0	3000	-12	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1
듈라한의상	듈라한의상	1	7000000	1	0	0	0	500	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
칸의가죽팔찌	칸의가죽팔찌	2	15000	1	0	0	0	3000	-1	0	0	0	0	0	0	0	0	0	5	0	11	0	1	0	0	2
가발 W31(30일)	가발 W31(30일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
루어스라비린스메일	루어스라비린스메일	19	43450	1	0	0	0	18000	-43	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	1
오렌단도복	오렌단도복	6	9850	1	0	0	0	6000	-19	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0
아쿠아글러브	아쿠아글러브	3	110000	1	0	0	0	5000	-2	1	1	0	0	0	0	0	0	0	0	0	51	0	1	0	0	2
Effect-복	Effect-복	0	10	1	1	1	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
