뤼케시온연무도복토	뤼케시온연무도복토	6	26550	1	0	0	0	6000	-21	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	1
큰횃불	큰횃불	1	1500000	1	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	1	99	0	0	0	0	2
풍전도복풍	풍전도복풍	11	99400	1	0	0	0	12000	-41	0	0	0	0	0	0	0	0	0	5	0	71	0	0	0	0	1
이아의구리방패	이아의구리방패	4	18750	1	0	0	0	7000	-8	0	0	0	0	0	0	0	1	0	0	0	26	0	0	0	0	2
니에모자	니에모자	3	30000	1	0	0	0	10000	-5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
아이웬딜(A)	아이웬딜(A)	8	300000	1	0	0	0	10000	-51	1	1	1000	-500	1	-1	-2	-1	1	4	1	99	0	2	0	0	1
날라리부츠	날라리부츠	2	300000	1	0	0	0	10000	0	0	0	0	0	0	3	0	0	0	0	0	41	0	0	0	0	2
영월충	영월충	7	1032000	1	0	0	0	800000	2	3	3	0	4000	2	0	-2	-2	0	3	1	99	0	2	44m60	100m110	2
봐줄만한마도코어홀	봐줄만한마도코어홀	0	10	0	0	0	0	30000	-3	0	0	200	100	0	0	0	0	0	3	1	99	0	0	0	0	2
어쌔신마스크FX	어쌔신마스크FX	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
s야생전사헤어(+1)	야생전사헤어(+1)	0	1000000000	0	0	0	0	3000000	-8	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	0
로오의고무장갑	로오의고무장갑	5	600000	1	0	0	0	9000	-5	0	0	0	0	0	0	1	0	0	0	0	99	0	0	0	0	2
명화아얌(+2)	명화아얌(+2)	0	1000000000	0	0	1	0	3000000	-8	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	1
오렌카쿰화	오렌카쿰화	12	174500	1	0	0	0	7500	-57	10	1	-900	0	0	-5	0	0	0	2	0	99	0	0	0	0	1
셍즈토	셍즈토	4	2400	1	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
가발 W24(7일)	가발 W24(7일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
해적여1	해적옷	4	5000000	1	0	0	0	1000	-12	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1
뮤레칸의녹색신발	뮤레칸의녹색신발	2	50000	1	0	0	0	150000	0	0	0	0	0	0	2	0	0	0	0	0	41	0	0	0	0	2
루어스가이아로럼토	루어스가이아로럼토	8	65250	1	0	0	0	12000	-34	0	0	0	0	0	0	0	0	0	3	0	71	0	0	0	0	0
신의길드로브	신의길드로브	4	1000	1	0	0	0	1000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
블루트레이닝걸	트레이닝걸	0	10	1	1	0	0	150000	-5	5	5	1000	0	0	0	0	0	0	0	0	1	0	0	0	0	1
수오미가이아로럼수	수오미가이아로럼수	8	43500	1	0	0	0	12000	-33	0	0	0	0	0	0	0	0	0	3	0	71	0	0	0	0	0
로오의현철반지	로오의현철반지	1	15000	1	0	0	0	2000	0	0	0	100	0	0	0	1	0	0	0	0	11	0	0	0	0	2
봐줄만한마도코어달마티카	봐줄만한마도코어달마티카	0	10	0	0	0	0	3000000	-50	0	0	600	500	0	0	0	0	0	3	1	99	0	0	0	0	2
뤼케시온레더로브	뤼케시온레더로브	5	8300	1	0	0	0	6000	-17	0	0	0	0	0	0	0	0	0	4	0	11	0	0	0	0	0
가발 M21	가발 M21	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
구라장갑	구라장갑	0	2000	1	0	0	0	3000	-1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
실버플레이트아머수	실버플레이트아머수	17	120900	1	0	0	0	9000	-63	5	2	-900	0	-5	0	0	0	0	1	0	99	0	0	0	0	0
팔루텐풍	팔루텐풍	9	71600	1	0	0	0	9000	-33	0	0	0	0	0	0	0	0	0	2	0	41	0	0	0	0	0
위즈페일	위즈페일	1	100000	1	0	0	0	1000	-1	0	0	0	0	0	0	0	0	0	0	0	99	0	1	0	0	1
오렌멜란	오렌멜란	4	500000	1	0	0	0	1000	-2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
