튤립파티슈트	튤립파티슈트	0	10	1	1	1	0	3000000	-2	5	5	800	200	0	0	0	0	0	0	0	1	0	0	0	0	0
흑마술사의상FX	흑마술사의상FX	0	10	1	1	1	0	3000000	-2	1	1	500	500	0	0	0	0	0	0	0	1	0	0	0	0	0
오렌태산도복	오렌태산도복	10	32850	1	0	0	0	3500	-51	5	1	-500	-250	0	0	0	0	-5	5	0	99	5	1	0	0	0
화영잠	화영잠	2	30000000	0	0	0	0	131500	-8	0	0	1000	-400	0	0	0	0	0	5	1	99	0	1	0	0	1
세토아의은팔찌	세토아의은팔찌	4	350000	1	0	0	0	7000	-3	0	0	0	0	1	2	0	0	0	5	0	71	0	0	0	0	2
루돌이(+3)	루돌이(+3)	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	9	1	0	0	2
커틀라스화	커틀라스화	5	7500	1	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	26m36	2m3	2
뤼케시온하프플레이트화	뤼케시온하프플레이트화	10	89750	1	0	0	0	9000	-28	0	0	0	0	0	0	0	0	0	1	0	26	0	0	0	0	0
빛길드로브	빛길드로브	4	1000	1	1	0	0	1000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
세오의홍옥반지	세오의홍옥반지	1	25000	1	0	0	0	3000	0	0	0	100	50	0	0	0	0	0	0	0	11	5	0	0	0	2
바람의루나사벨트	바람의루나사벨트	1	375000	1	0	0	0	10000	0	1	1	300	100	0	0	0	0	1	0	0	41	0	0	0	0	2
라이온방패	라이온방패	6	1000000000	1	0	0	0	30000	-22	1	1	0	0	0	0	0	0	0	0	0	81	0	3	0	0	2
하프플레이트풍	하프플레이트풍	10	71800	1	0	0	0	9000	-27	0	0	0	0	0	0	0	0	0	1	0	26	0	0	0	0	0
자주색털모자	자주색털모자	1	500000	1	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
매스커레이드수	매스커레이드수	7	9000	1	0	0	0	11000	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	37m47	3m4	2
롱소드	롱소드	11	12200	1	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	55m75	4m6	2
홀리스태프	홀리스태프	5	14500	1	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	4	0	11	0	0	4m20	6m30	2
흑요석프리스트목걸이(화)	흑요석프리스트목걸이(화)	0	20000	0	0	0	1	10000	-1	2	7	0	50	0	0	0	0	0	4	0	99	0	0	0	0	2
돌쇠의상	돌쇠의상	0	10	1	1	1	0	3000000	-2	5	5	800	200	0	0	0	0	0	0	0	1	0	0	0	0	0
엽서배달펫(+3)	엽서배달펫(+3)	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	9	1	0	0	2
카스뮴플레이트화	카스뮴플레이트화	13	132250	1	0	0	0	12000	-34	0	0	0	0	0	0	0	0	0	1	0	41	0	0	0	0	1
오렌코르스	오렌코르스	9	17900	1	0	0	0	9000	-30	0	0	0	0	0	0	0	0	0	2	0	41	0	0	0	0	1
낡은오렌카쿰화	낡은오렌카쿰화	12	174500	1	0	0	0	7500	-57	10	1	-900	0	0	-5	0	0	0	2	0	99	0	0	0	0	1
수오미천지도복화	수오미천지도복화	8	84250	1	0	0	0	9000	-33	0	0	0	0	0	0	0	0	0	5	0	41	0	0	0	0	0
이아의마그마부츠	이아의마그마부츠	2	400000	1	0	0	0	33000	0	0	0	0	0	0	5	0	1	0	0	0	86	0	0	0	0	2
채집망(Lev5)	채집망(Lev5)	1	12000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14m24	34m42	2
흑요석워리어목걸이(수)	흑요석워리어목걸이(수)	0	20000	0	0	0	1	10000	-1	5	8	0	0	0	0	0	0	0	1	0	99	0	0	0	0	2
뤼케시온카스뮴플레이트	뤼케시온카스뮴플레이트	13	26450	1	0	0	0	12000	-30	0	0	0	0	0	0	0	0	0	1	0	41	0	0	0	0	1
뤼케시온셍즈풍	뤼케시온셍즈풍	4	3200	1	0	0	0	3000	-11	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
가발 M31	가발 M31	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
숏트위스트펌FX	숏트위스트펌FX	0	10	1	1	1	0	3000000	-7	2	2	200	800	0	0	0	0	0	0	0	1	0	0	0	0	0
카노	카노	11	430000	1	0	0	0	10000	-64	0	0	1100	500	-2	-1	0	0	0	2	1	99	0	3	0	0	0
화랑전복6	화랑전복	0	10	1	1	1	0	3000000	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
물빛목도리(남)	물빛목도리(남)	1	1500000	1	0	0	0	30000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
윌야(+1)	윌야(+1)	10	200000	1	0	0	0	10000	-63	0	0	1000	500	-1	-1	0	0	0	2	1	99	0	3	0	0	1
풍요의은제방패	풍요의은제방패	6	48750	1	0	0	0	11000	-13	0	1	0	0	0	0	0	0	0	0	0	56	0	1	0	0	2
대지의마기아목걸이	대지의마기아목걸이	1	25000	1	0	0	0	2500	0	5	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
배틀소드풍	배틀소드풍	7	20000	1	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	39m49	3m4	2
레인져건	레인져건	1	10	1	0	0	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1m3	1m5	2
밤톨모자	밤톨모자	1	10000	1	0	0	0	3000	-6	2	2	300	300	0	0	0	0	0	0	0	41	0	0	0	0	2
가발 M09(7일)	가발 M09(7일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
수오미미스티플레이트수	수오미미스티플레이트수	10	35900	1	0	0	0	9000	-25	0	0	0	0	0	0	0	0	0	1	0	26	0	0	0	0	1
세토아의가죽각반	세토아의가죽각반	4	20000	1	0	0	0	3000	-2	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	2
후드로브수	후드로브수	4	1500	1	0	0	0	3000	-9	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
로럼풍	로럼풍	6	59000	1	0	0	0	9000	-27	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	0
그레이트소드화	그레이트소드화	15	102500	1	0	0	0	45000	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	75m105	8m11	2
루어스클리머스화	루어스클리머스화	8	108750	1	0	0	0	12000	-36	0	0	0	0	0	0	0	0	0	3	0	71	0	0	0	0	1
비연표수	비연표수	15	50000	1	0	0	0	14000	0	0	0	0	0	0	0	0	0	0	2	0	86	0	0	82m112	7m10	2
남자돼지마스크(365일)	남자돼지마스크(365일)	0	10	1	1	1	0	3000000	-5	3	3	300	300	0	0	0	0	0	0	0	1	10	1	0	0	0
루어스레더튜닉화	루어스레더튜닉화	4	4750	1	0	0	0	3000	-15	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
실버아쿠아링	실버아쿠아링	1	200000	1	0	0	0	5000	-1	0	1	350	170	1	0	0	0	0	0	0	51	0	0	0	0	2
