오렌엘레맨틀화	오렌엘레맨틀화	7	79000	1	0	0	0	9000	-30	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	1
선풍도복수	선풍도복수	11	49700	1	0	0	0	12000	-39	0	0	0	0	0	0	0	0	0	5	0	71	0	0	0	0	0
닌자드	닌자드	1	10000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
국방색목도리(여)	국방색목도리(여)	1	1500000	1	0	0	0	30000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
[휴면]히야트홀리스태프	[휴면]히야트홀리스태프	0	3000000	0	0	0	0	50000	3	0	0	500	3500	0	-1	3	3	0	4	1	99	0	2	50m56	70m80	2
뾰로롱마녀펫FX(+2)	뾰로롱마녀펫FX(+2)	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	6	1	0	0	2
화랑전복9	화랑전복	0	10	1	1	1	0	3000000	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
수오미대양도복수	수오미대양도복수	14	66700	1	0	0	0	15000	-49	0	0	0	0	0	0	0	0	0	5	0	99	0	0	0	0	1
가발 M34(7일)	가발 M34(7일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
루어스스카웃튜닉화	루어스스카웃튜닉화	4	4500	1	0	0	0	3000	-14	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
홀리데이숄더	홀리데이숄더	4	30000	1	0	0	0	1000	-2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1
칸의루비귀걸이	칸의루비귀걸이	1	50000	1	0	0	0	1000	0	0	0	0	0	1	0	1	0	0	0	0	11	0	1	0	0	2
대지의목걸이	대지의목걸이	1	10000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
목도리뜨개본	목도리뜨개본	1	50000	1	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
로즈데이턱시도(옐로)	로즈데이턱시도(옐로)	0	10	1	1	1	0	3000000	-2	5	5	800	200	0	0	0	0	0	0	0	1	0	0	0	0	0
엠퍼러나이트헬름	엠퍼러나이트헬름	0	10	1	1	1	0	3000000	-1	0	0	30	30	0	0	0	0	0	0	0	99	0	0	0	0	2
밀레스라비린스메일	밀레스라비린스메일	19	43450	1	0	0	0	18000	-43	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	1
밀레스스카웃튜닉풍	밀레스스카웃튜닉풍	4	3600	1	0	0	0	3000	-13	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
세오의금팔찌	세오의금팔찌	5	750000	1	0	0	0	9000	-4	0	0	0	0	0	3	0	0	0	5	0	99	5	0	0	0	2
흑마술사의상(+1)FX	흑마술사의상(+1)FX	0	1000000000	0	0	1	0	3000000	-2	5	5	500	500	0	0	0	0	0	0	0	1	0	0	0	0	0
카키색부츠	카키색부츠	2	300000	1	0	0	0	10000	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	2
밀레스브리간딘토	밀레스브리간딘토	6	28200	1	0	0	0	6000	-22	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	1
뤼케시온바르도클풍	뤼케시온바르도클풍	18	139600	1	0	0	0	15000	-53	0	0	0	0	0	0	0	0	0	2	0	99	0	0	0	0	0
끈신발	끈신발	2	1000	1	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	2
이프리트메일풍	이프리트메일풍	19	173800	1	0	0	0	18000	-46	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	0
세일러워머슈즈	세일러워머슈즈	1	1000000	1	0	0	0	55000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
루어스매직스커트화	루어스매직스커트화	4	3750	1	0	0	0	3000	-12	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1
뤼케시온로브풍	뤼케시온로브풍	4	3200	1	0	0	0	3000	-11	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1
골드네일(hp+2)	골드네일(hp+2)	4	350000	1	0	0	0	5000	-4	0	0	200	0	0	0	0	0	0	5	1	99	10	0	0	0	2
야옹이가방(365일)	야옹이가방(365일)	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	20	0	0	0	2
밀레스매직스커트풍	밀레스매직스커트풍	4	3000	1	0	0	0	3000	-11	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1
가발 W03(7일)	가발 W03(7일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
빨법각반	빨법각반	0	4000	1	0	0	0	3000	-2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
지폰	지폰	7	9450	1	0	0	0	6000	-17	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0
매직새티아	매직새티아	5	15500	1	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	4m20	6m30	2
퓨어블랙머플러	퓨어블랙머플러	0	10	1	1	1	0	10000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
가발 M11	가발 M11	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
얼룩무늬전투복	얼룩무늬전투복	0	10	1	1	1	0	3000000	-2	0	0	800	200	1	0	0	0	0	0	0	1	0	0	0	0	2
오렌스카웃튜닉토	오렌스카웃튜닉토	4	2700	1	0	0	0	3000	-12	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
키톤	키톤	13	26400	1	0	0	0	12000	-40	0	0	0	0	0	0	0	0	0	2	0	71	0	0	0	0	0
밀레스풍월도복	밀레스풍월도복	8	16850	1	0	0	0	9000	-29	0	0	0	0	0	0	0	0	0	5	0	41	0	0	0	0	1
해골방패	해골방패	1	15750	1	0	0	0	15000	-18	0	0	0	0	0	0	0	0	0	0	0	41	0	2	0	0	2
숲의진주목걸이	숲의진주목걸이	1	20000	1	0	0	0	2000	0	5	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
악10	악10	1	10	1	1	1	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
s흑마술사의상(+2)FX	흑마술사의상(+2)FX	0	1000000000	0	0	0	0	3000000	-3	5	5	500	500	0	0	0	0	0	0	0	1	0	0	0	0	0
투핸드다크크로어	투핸드다크크로어	34	3000000	1	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	534m534	400m410	2
팡펫	팡펫	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
라비린스투구풍	라비린스투구풍	2	10000	1	0	0	0	18000	-2	0	0	0	0	0	0	0	0	0	1	0	71	0	0	0	0	1
웨딩드레스	웨딩드레스	4	5000000	1	0	0	0	500	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
세오의가죽팔찌	세오의가죽팔찌	2	15000	1	0	0	0	3000	-1	0	0	0	0	0	0	0	0	0	5	0	11	5	0	0	0	2
뉴비망토	뉴비망토	1	10	1	0	0	0	5000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
가발 W25(30일)	가발 W25(30일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
오렌클라미스	오렌클라미스	7	28750	1	0	0	0	3500	-42	0	0	0	-500	0	0	-5	0	0	3	0	99	10	1	0	0	1
마인캐프린	마인캐프린	0	1000000000	1	0	0	0	3000000	-10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
화이트막대사탕	화이트막대사탕	0	500000	1	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	90m110	90m110	2
오렌바르도클토	오렌바르도클토	12	104700	1	0	0	0	5500	-53	10	1	-900	0	0	-5	0	0	0	2	0	99	0	0	0	0	0
세이버토	세이버토	5	3900	1	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	24m34	2m3	2
Effect-단풍	Effect-단풍	0	10	1	1	1	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
루어스로럼풍	루어스로럼풍	6	59000	1	0	0	0	9000	-27	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	0
뤼케시온연무복화	뤼케시온연무복화	4	4250	1	0	0	0	3000	-14	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1
세토아의호안석반지	세토아의호안석반지	1	250000	1	0	0	0	4000	0	0	0	200	100	1	0	0	0	0	0	0	11	0	0	0	0	2
롱소드풍	롱소드풍	11	48800	1	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	61m81	5m7	2
에메랄드소드	에메랄드소드	13	14500	1	0	0	0	33000	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	62m82	7m9	2
흑요석소서러장갑	흑요석소서러장갑	0	2000	0	0	0	1	12000	-4	0	0	0	200	0	0	1	0	0	3	0	99	0	0	0	0	2
오렌매직스커트토	오렌매직스커트토	4	2250	1	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1
황금십자가목걸이	황금십자가목걸이	0	10	1	1	1	0	15000000	-1	2	2	0	0	0	0	0	0	0	0	0	1	20	1	0	0	2
올드로즈부츠(30일)	올드로즈부츠(30일)	0	10	1	1	1	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	2
오렌아마존아머토	오렌아마존아머토	16	104850	1	0	0	0	15000	-38	0	0	0	0	0	0	0	0	0	1	0	56	0	0	0	0	1
세토아의나무방패	세토아의나무방패	2	500	1	0	0	0	10	-3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
뤼케시온맨틀풍	뤼케시온맨틀풍	7	63200	1	0	0	0	9000	-29	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	0
