황금나무의하프	황금나무의하프	7	1032000	1	0	0	0	800000	2	2	2	0	3000	2	0	-2	-2	0	4	1	99	0	2	44m60	100m110	2
s전통전모(+1)FX	전통전모(+1)FX	0	1000000000	0	0	0	0	3000000	-7	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	1
매직로운	매직로운	1	10000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	1
체인	체인	20	60100	1	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	2	0	99	0	0	100m105	10m13	2
녹색캡	녹색플래그	1	10000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
수오미후드로브수	수오미후드로브수	4	1500	1	0	0	0	3000	-9	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
아벨프릴	아벨프릴	0	10	1	1	1	0	3000000	-5	0	0	800	300	0	0	0	0	0	0	0	1	0	0	0	0	1
세오의매직부츠	세오의매직부츠	2	1000000	1	0	0	0	40000	0	0	0	0	0	0	6	0	0	0	0	0	99	5	0	0	0	2
오월동자승펫	오월동자승펫	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
천하제일장갑	천하제일장갑	0	2000	1	0	0	0	3000	-1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
다크로럼화	다크로럼화	10	143750	1	0	0	0	15000	-44	0	0	0	0	0	0	0	0	0	3	0	99	0	0	0	0	0
자주색방울무늬털모자	자주색방울무늬털모자	1	500000	1	0	0	0	500	0	0	0	300	300	0	0	0	0	0	0	0	11	0	1	0	0	2
분홍토끼글러브	분홍토끼글러브	0	10	1	1	1	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1m3	1m5	2
블로드레드머플러	블로드레드머플러	0	10	1	1	1	0	10000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
얼룩무늬송아지의상	얼룩무늬송아지의상	0	10	1	1	1	0	3000000	-2	4	4	200	800	0	0	0	0	0	0	0	1	0	0	0	0	2
뤼케시온천지도복화	뤼케시온천지도복화	8	84250	1	0	0	0	9000	-33	0	0	0	0	0	0	0	0	0	5	0	41	0	0	0	0	0
신의마도코어선풍도복	신의마도코어선풍도복	0	10	0	0	0	0	3000000	-75	1	1	2000	1200	3	3	3	3	3	5	1	99	0	0	0	0	2
로코코풍헤어장식(레드)	로코코풍헤어장식(레드)	0	10	1	1	1	0	3000000	-7	2	2	200	800	0	0	0	0	0	0	0	1	0	0	0	0	1
연무복풍	연무복풍	4	3400	1	0	0	0	3000	-13	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1
오렌노미쉬레더	오렌노미쉬레더	6	9400	1	0	0	0	6000	-20	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0
