뾰쪽머리스왑헤어(여)	뾰쪽머리스왑헤어(여)	0	10	1	1	1	0	3000000	-7	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	4
미네르바브레이스	미네르바브레이스	10	1300000	1	0	0	0	50000	-10	5	3	1000	-1000	0	0	0	0	0	5	1	99	0	0	0	0	2
몬스터목걸이금	몬스터목걸이금	1	1000	1	0	0	0	3000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
알쿠아론드(+1)	알쿠아론드(+1)	9	530000	1	0	0	0	10000	-53	0	0	1600	-600	2	-1	-2	-2	1	3	1	99	0	2	0	0	1
이아의철방패	이아의철방패	5	33750	1	0	0	0	9000	-10	0	0	0	0	0	0	0	1	0	0	0	41	0	1	0	0	2
로오의은장갑	로오의은장갑	4	250000	1	0	0	0	7000	-3	0	0	0	0	0	0	1	0	0	0	0	71	0	0	0	0	2
쁘띠링	쁘띠링	1	200000	1	0	0	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
지존무기무도가	지존무기무도가	0	50000	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	5	0	99	0	0	354m384	35m38	2
섬머웨어(남)FX	섬머웨어(남)FX	0	10	1	1	1	0	3000000	-2	5	5	600	400	0	0	0	0	0	0	0	1	0	0	0	0	0
루어스레데메일	루어스레데메일	7	9450	1	0	0	0	6000	-17	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	1
루어스연무도복수	루어스연무도복수	6	17700	1	0	0	0	6000	-20	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	1
세오의쌍금귀걸이	세오의쌍금귀걸이	1	40000	1	0	0	0	2000	0	0	0	0	0	2	0	0	0	0	0	0	11	5	0	0	0	2
루어스도복수	루어스도복수	4	1700	1	0	0	0	3000	-11	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0
홀리새티아	홀리새티아	5	14500	1	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	4	0	11	0	0	4m20	6m30	2
가발 M24(30일)	가발 M24(30일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
밀레스베누스타	밀레스베누스타	5	7750	1	0	0	0	6000	-16	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	1
