큰머리산타모자90	큰머리산타모자(90일)	0	10	1	0	0	0	50000	-7	0	0	300	300	0	0	0	0	0	0	0	1	10	1	0	0	2
리본브로치FX	리본브로치FX	0	10	1	1	1	0	15000000	-2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
오렌꼬뜨수	오렌꼬뜨수	4	1800	1	0	0	0	3000	-11	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1
루어스선풍도복화	루어스선풍도복화	11	124250	1	0	0	0	12000	-42	0	0	0	0	0	0	0	0	0	5	0	71	0	0	0	0	0
축복의산호귀걸이	축복의산호귀걸이	1	40000	1	0	0	0	2000	0	5	0	0	0	0	0	2	0	0	0	0	11	0	0	0	0	2
화염의진주목걸이	화염의진주목걸이	1	20000	1	0	0	0	2000	0	5	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
이아의회색신발	이아의회색신발	2	25000	1	0	0	0	9000	0	0	0	0	0	0	1	0	1	0	0	0	26	0	0	0	0	2
그럴듯한마도코어브리간딘	그럴듯한마도코어브리간딘	0	10	0	0	0	0	3000000	-65	0	0	1200	700	0	0	0	0	0	2	1	99	0	0	0	0	2
발렌타인원피스2	발렌타인원피스	0	10	1	1	1	0	3000000	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
루어스지폰풍	루어스지폰풍	7	37800	1	0	0	0	6000	-20	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0
가이아로럼토	가이아로럼토	8	65250	1	0	0	0	12000	-34	0	0	0	0	0	0	0	0	0	3	0	71	0	0	0	0	0
백호악세	백호인형악세	0	10	1	1	0	0	15000000	-2	3	3	100	100	0	0	0	0	0	0	0	1	10	1	0	0	2
완두콩펫(+4)	완두콩펫(+4)	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	12	1	0	0	2
수오미레더로브수	수오미레더로브수	5	16600	1	0	0	0	6000	-18	0	0	0	0	0	0	0	0	0	4	0	11	0	0	0	0	0
수오미길드코트	수오미길드코트	4	1000	1	0	0	0	1000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
간지정복길드코트	간지정복길드코트	4	1000	1	1	0	0	1000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
가발 M12(30일)	가발 M12(30일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0
화룡갑	화룡갑	0	10	1	1	1	0	3000000	-2	0	0	500	500	0	0	0	0	0	0	0	1	0	0	0	0	2
비키니2	비키니	1	5000000	1	0	0	0	1000	-1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1
마법의동팔찌	마법의동팔찌	3	75000	1	0	0	0	5000	-2	0	0	0	50	0	1	0	0	0	5	0	41	0	0	0	0	2
페리위그	페리위그	1	500000	1	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
세토아의쌍은귀걸이	세토아의쌍은귀걸이	1	15000	1	0	0	0	1000	0	0	0	0	0	2	0	0	0	0	0	0	11	0	0	0	0	2
새지팡이	매직세페우스	5	255000	1	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	4m20	6m30	2
눈사람의상(레드)	눈사람의상	0	10	1	1	1	0	3000000	-2	5	5	800	200	0	0	0	0	0	0	0	1	0	0	0	0	2
리폼무승	무상도복	13	1000	0	0	0	0	11000000	-63	1	1	1000	-600	-1	-1	0	0	0	5	1	99	0	3	0	0	0
