천하제일기FX	천하제일기FX	1	100000	1	0	0	0	15000	-1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
지폰수	지폰수	7	18900	1	0	0	0	6000	-18	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0
이프리트메일화	이프리트메일화	19	217250	1	0	0	0	18000	-47	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	0
털모자뜨개본(파랑)	털모자뜨개본(파랑)	1	100000	1	0	0	0	10	1	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
가발 W04(7일)	가발 W04(7일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
달마티카	달마티카	5	7750	1	0	0	0	6000	-16	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0
뤼케시온로브화	뤼케시온로브화	4	4000	1	0	0	0	3000	-12	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1
에메랄드소드수	에메랄드소드수	13	29000	1	0	0	0	33000	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	64m84	7m9	2
다크터콰이즈부츠	다크터콰이즈부츠	0	10	1	1	1	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	2
화론반점펫	화론반점펫	0	10	1	1	1	0	15000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
밀레스매직스커트화	밀레스매직스커트화	4	3750	1	0	0	0	3000	-12	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1
악11	악11	1	10	1	1	1	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
헤라의귀걸이	헤라의귀걸이	0	100000	0	0	1	0	1000	0	0	0	0	0	1	0	1	0	0	0	0	11	0	0	0	0	2
방탄헬멧	방탄헬멧	0	10	1	1	1	0	3000000	-7	0	0	200	800	0	0	0	0	1	0	0	1	0	0	0	0	2
키톤수	키톤수	13	52800	1	0	0	0	12000	-41	0	0	0	0	0	0	0	0	0	2	0	71	0	0	0	0	0
산타방울모자	산타방울모자	1	1000000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	2
퇴마방패	퇴마방패	1	15750	1	0	0	0	15000	-18	0	0	0	0	0	0	0	0	0	0	0	41	0	2	0	0	2
