가발 W16	가발 W16	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
아벨헤어밴드	아벨헤어밴드	1	100000	1	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1
마법학교교복FX	마법학교교복FX	0	10	1	1	1	0	3000000	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
꼬뜨풍	꼬뜨풍	4	3600	1	0	0	0	3000	-13	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1
밀레스엘레맨틀화	밀레스엘레맨틀화	7	79000	1	0	0	0	9000	-30	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	1
낡은오렌태산도복화	낡은오렌태산도복화	10	164250	1	0	0	0	7500	-57	5	1	-500	-250	0	0	0	0	-5	5	0	99	5	1	0	0	0
루어스클라미스	루어스클라미스	10	28750	1	0	0	0	15000	-40	0	0	0	0	0	0	0	0	0	3	0	99	0	0	0	0	1
수오미선풍도복	수오미선풍도복	11	24850	1	0	0	0	12000	-38	0	0	0	0	0	0	0	0	0	5	0	71	0	0	0	0	0
여설계자의옷	여설계자의옷	1	7000	0	0	0	0	500000	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
파란색목도리(남)	파란색목도리(남)	1	1500000	1	0	0	0	30000	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
백호악세30	백호인형악세(30일)	0	10	1	1	0	0	15000000	-2	3	3	100	100	0	0	0	0	0	0	0	1	10	1	0	0	2
피닉스메일수	피닉스메일수	22	103900	1	0	0	0	21000	-50	0	0	0	0	0	-1	0	0	0	1	0	86	0	0	0	0	1
오렌키톤화	오렌키톤화	13	132000	1	0	0	0	12000	-44	0	0	0	0	0	0	0	0	0	2	0	71	0	0	0	0	0
카키색방울털모자	카키색방울털모자	1	500000	1	0	0	0	5000	0	3	3	0	0	0	0	0	0	0	0	0	11	0	1	0	0	2
달인의푸른줄무늬목도리(남)	달인의푸른줄무늬목도리(남)	0	1500	1	0	0	0	30000	-1	0	0	200	0	0	0	0	0	0	0	0	1	0	0	0	0	0
응가	응가	1	100000	1	0	0	0	1500	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
수오미스톨라풍	수오미스톨라풍	6	59000	1	0	0	0	9000	-27	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	1
펜리르의투구(+2)	펜리르의투구(+2)	0	1000000000	0	0	1	0	30000	-8	2	2	500	500	0	0	0	0	0	0	0	1	0	0	0	0	2
밀레스단도복화	밀레스단도복화	6	44250	1	0	0	0	6000	-23	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0
로오의레더글러브	로오의레더글러브	2	600000	1	0	0	0	9000	-4	0	0	0	0	0	0	1	0	0	0	0	99	0	0	0	0	2
혼돈의투구(승급-도적)	혼돈의투구(승급-도적)	0	3000000	0	0	0	0	3000000	-10	0	0	0	0	0	0	0	0	0	2	1	99	0	0	0	0	2
시련의투구(도적)      	시련의투구(도적)     	0	3000000	0	0	0	0	3000000	-11	0	0	0	0	0	0	0	0	0	2	1	99	0	0	0	0	2
가발 W12(7일)	가발 W12(7일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
수오미지폰화	수오미지폰화	7	47250	1	0	0	0	6000	-21	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0
올리브옐로우부츠	올리브옐로우부츠	0	10	1	1	1	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	2
오렌달마티카풍	오렌달마티카풍	5	31000	1	0	0	0	6000	-19	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0
루어스매직로브	루어스매직로브	14	30800	1	0	0	0	15000	-43	0	0	0	0	0	0	0	0	0	4	0	99	0	0	0	0	1
마퀴스	마퀴스	4	1000000	1	0	0	0	1000	-2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
혼돈의갑주(지존-도적)	혼돈의갑주(지존-도적)	0	3000000	0	0	0	0	3000000	-58	5	5	400	400	0	0	0	0	0	2	0	99	0	0	0	0	2
뤼케시온브리간딘수	뤼케시온브리간딘수	6	18800	1	0	0	0	6000	-21	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	1
We길드로브	We길드로브	4	1000	1	1	0	0	1000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
버팔로가죽장갑(Sp3)	버팔로가죽장갑(Sp3)	4	150000	1	0	0	0	5000	-2	0	0	100	100	0	0	0	0	0	0	0	51	10	0	0	0	2
강철의마기아목걸이	강철의마기아목걸이	1	25000	1	0	0	0	2500	0	5	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2
뤼케시온엘레맨틀풍	뤼케시온엘레맨틀풍	7	63200	1	0	0	0	9000	-29	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	1
루어스대양도복	루어스대양도복	14	32850	1	0	0	0	15000	-48	0	0	0	0	0	0	0	0	0	5	0	99	0	0	0	0	1
로오의동장갑	로오의동장갑	3	50000	1	0	0	0	5000	-2	0	0	0	0	0	0	1	0	0	0	0	41	0	0	0	0	2
마도코어헬름	마도코어헬름	0	10	0	0	0	1	30000	0	0	0	0	0	0	0	0	0	0	1	1	99	0	0	0	0	2
Effect-불의장막	Effect-불의장막	0	10	1	1	1	0	3000000	-1	3	3	0	0	0	0	0	0	0	0	0	1	10	1	0	0	2
빵봉투	빵봉투	1	100000	1	0	0	0	10000	-3	3	3	0	0	0	0	0	0	0	0	0	1	10	0	0	0	2
가발 W34(30일)	가발 W34(30일)	0	100	1	1	1	0	15000000	-2	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	1
마법의자수정반지	마법의자수정반지	1	100000	1	0	0	0	3000	0	0	0	200	50	0	0	0	0	0	0	0	11	0	0	0	0	2
클라미스화	클라미스화	10	143750	1	0	0	0	15000	-44	0	0	0	0	0	0	0	0	0	3	0	99	0	0	0	0	1
오렌스톨라토	오렌스톨라토	6	44250	1	0	0	0	9000	-26	0	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	1
밀레스로브토	밀레스로브토	4	2400	1	0	0	0	3000	-10	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1
칸의은장갑R	칸의은장갑R	3	5000000	1	0	0	0	7000	-3	0	0	0	0	0	0	0	0	0	0	0	71	0	1	0	0	2
아이언레더장갑	아이언레더장갑	5	1300000	1	0	0	0	40000	-2	3	3	0	0	1	0	0	0	0	0	0	85	0	0	0	0	2
명화아얌4	명화아얌	0	10	1	1	1	0	3000000	-3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
수오미라비린스메일토	수오미라비린스메일토	19	130350	1	0	0	0	18000	-45	0	0	0	0	0	-1	0	0	0	1	0	71	0	0	0	0	1
루어스풀플레이트	루어스풀플레이트	22	51950	1	0	0	0	21000	-49	0	0	0	0	0	-1	0	0	0	1	0	86	0	0	0	0	0
밀레스바르도클토	밀레스바르도클토	18	104700	1	0	0	0	15000	-52	0	0	0	0	0	0	0	0	0	2	0	99	0	0	0	0	0
오렌단도복풍	오렌단도복풍	6	36400	1	0	0	0	6000	-22	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0
마도코어플레이트	마도코어플레이트	0	10	0	0	0	1	3000000	0	0	0	0	0	0	0	0	0	0	1	1	99	0	0	0	0	2
실크모자FX	실크모자FX	0	10	1	1	1	0	3000000	-7	5	5	500	500	0	0	0	0	0	0	0	1	0	0	0	0	0
