0	텔리포트의깃털	0	1	0	0	1	0
1	세오의깃털	0	1	0	0	1	0
2	생강	0	4	0	0	1	0
3	빨간빈상자	0	1	0	0	1	0
4	마법의리콜	0	1	1559196589	0	1	0
5	[10일]생명의벨트	100000	1	1551420675	0	1	0
6	[10일]생명의목걸이	299995	1	1551420675	0	1	0
12	영류결계석A	0	1	0	0	1	0
13	네비룸	0	1	0	0	1	0
14	오피온의뿔	0	1	0	0	1	0
15	만남의광장리콜	0	96	0	0	1	0
16	제조책	0	2	0	0	1	0
17	세오의가호(SLev1)	0	8	0	0	1	0
18	크리스마스가호(Lev1)	0	2	0	0	1	0
19	리턴스피릿	0	76	0	0	1	0
20	레드오피온의등껍질	0	1	0	0	1	0
21	홍롱석	0	3	0	0	1	0
22	론	0	3	0	0	1	0
25	순수의증표(전사)	0	2	0	0	1	0
26	엑스쿠라눔	0	13	0	0	0	0
27	전승모	1000000	1	0	0	0	0
28	무당벌레장식	1500	1	0	0	1	0
54	전승	1000000	1	0	0	0	0
55	아스카론	1300000	1	0	0	1	0
56	노즈글래스	30000	1	0	0	1	0
57	로톤프릴	10000000	1	0	0	0	0
58	호엔캐프린	3000000	1	0	0	1	0
