1	낚시입문서	0	1	0	0	0	0
2	로톤프릴	10000000	1	0	0	0	0
3	만남의광장리콜	0	95	0	0	1	0
4	호엔캐프린	3000000	1	0	0	0	0
5	피에트로더	10000000	1	0	0	0	0
6	카네이션	10000	1	0	0	0	0
7	흑요석몽크장갑	10000	1	1551438149	0	0	0
8	흑요석몽크장갑	10000	1	1551438149	0	0	0
9	흑요석몽크반지	10000	1	1551438149	0	1	0
10	흑요석몽크반지	10000	1	1551438149	0	0	0
11	흑요석몽크각반	10000	1	1551438149	0	0	0
12	[10일]암흑의목걸이	300000	1	1551438149	0	0	0
13	[10일]생명의목걸이	300000	1	1551438149	0	0	0
14	[10일]암흑의벨트	100000	1	1551438149	0	0	0
15	[10일]생명의벨트	100000	1	1551438149	0	0	0
16	기본바디페인팅쿠폰	0	1	0	0	0	0
17	세오의가호(SLev1)	0	10	0	0	0	0
18	크리스마스가호(Lev1)	0	5	0	0	0	0
19	리턴스피릿	0	77	0	0	0	0
20	라이온방패	30000	1	0	0	1	0
21	초보자브로치	1500	1	1551179379	0	0	0
22	세오의깃털	0	1	0	0	1	0
23	화관	29918	1	0	0	1	0
24	피에트로더	10000000	1	0	0	0	0
25	마인캐프린	3000000	1	0	0	0	0
26	불가사리양	3000	1	0	0	1	0
27	텔리포트의깃털	0	1	0	0	0	0
28	마법의리콜	0	1	1559214579	0	1	0
