0	여마승모	1000000	1	0	0	1	0
1	여마승	1000000	1	0	0	1	0
2	[10일]루딘블레이드	999345	1	1550909228	0	1	0
3	소환기술서	0	1	0	0	0	0
4	라이온방패	29895	1	0	0	1	0
9	텔리포트의깃털	0	1	0	0	1	0
11	초보자브로치	1500	1	1550649814	0	1	0
12	[10일]암흑의목걸이	300000	1	1550909228	0	0	0
15	[10일]암흑의벨트	100000	1	1550909228	0	0	0
18	세오의가호(SLev1)	0	10	0	0	0	0
19	크리스마스가호(Lev1)	0	5	0	0	0	0
20	세오의깃털	0	1	0	0	0	0
21	리턴스피릿	0	76	0	0	1	0
23	마법의리콜	0	1	1558685014	0	1	0
24	호엔캐프린	3000000	1	0	0	0	0
25	피에트캐프린	2999801	1	0	0	1	0
34	엑스쿠라눔	0	21	0	0	0	0
48	낚시입문서	0	1	0	0	1	0
