1	낚시입문서	0	1	0	0	0	0
3	만남의광장리콜	0	100	0	0	0	0
4	골드무지개상자	0	10	0	0	0	0
5	초보자브로치	1500	1	1551178411	0	0	0
6	텔리포트의깃털	0	1	0	0	0	0
7	세오의깃털	0	1	0	0	1	0
8	마법의리콜	0	1	1559213611	0	0	0
9	[10일]흑태극현(남)	3000000	1	1551437617	0	0	0
10	흑요석몽크장갑	10000	1	1551437617	0	1	0
11	흑요석몽크장갑	10000	1	1551437617	0	0	0
12	흑요석몽크반지	10000	1	1551437617	0	0	0
13	흑요석몽크반지	10000	1	1551437617	0	0	0
14	흑요석몽크각반	10000	1	1551437617	0	0	0
15	[10일]암흑의목걸이	300000	1	1551437617	0	0	0
16	[10일]생명의목걸이	300000	1	1551437617	0	0	0
17	[10일]암흑의벨트	100000	1	1551437617	0	0	0
18	[10일]생명의벨트	100000	1	1551437617	0	0	0
20	세오의가호(SLev1)	0	10	0	0	0	0
21	크리스마스가호(Lev1)	0	5	0	0	0	0
22	리턴스피릿	0	77	0	0	0	0
23	라이온방패	30000	1	0	0	1	0
