0	텔리포트의깃털	0	1	0	0	1	0
3	만남의광장리콜	0	99	0	0	1	0
5	홀리파나	3000	1	0	0	1	0
8	세오의깃털	0	1	0	0	0	0
9	마법의리콜	0	1	1559290325	0	1	0
16	[10일]암흑의목걸이	300000	1	1551514329	0	0	0
17	[10일]생명의목걸이	300000	1	1551514329	0	0	0
18	[10일]암흑의벨트	100000	1	1551514329	0	1	0
19	[10일]생명의벨트	100000	1	1551514329	0	0	0
23	리턴스피릿	0	77	0	0	1	0
24	[10일]흑비류선의(여)	3000000	1	1551514329	0	1	0
25	불가사리양	3000	1	0	0	1	0
33	세오의가호(SLev1)	0	10	0	0	0	0
34	크리스마스가호(Lev1)	0	5	0	0	0	0
36	흑요석프리스트반지	10000	1	1551514329	0	0	0
37	흑요석프리스트반지	10000	1	1551514329	0	0	0
38	흑요석프리스트각반	10000	1	1551514329	0	0	0
39	흑요석프리스트장갑	10000	1	1551514329	0	0	0
40	흑요석프리스트장갑	10000	1	1551514329	0	0	0
48	라이온방패	30000	1	0	0	0	0
49	마인프릴	10000000	1	0	0	1	0
50	홀리루딘로더	10000000	1	0	0	0	0
51	피에트로더	10000000	1	0	0	0	0
52	로톤티로라인	3000000	1	0	0	0	0
53	아벨티로라인	3000000	1	0	0	0	0
54	타고르로더	10000000	1	0	0	0	0
55	아벨티로라인	3000000	1	0	0	0	0
