0	초록물약	0	100	0	0	0	0
1	낚시입문서	0	1	0	0	0	0
2	스크롤(데프레코)	0	90	0	0	1	0
3	만남의광장리콜	0	99	0	0	1	0
4	골드무지개상자	0	10	0	0	0	0
5	매직파나	3000	1	0	0	1	0
6	[10일]루딘블레이드	999869	1	1551437678	0	1	0
7	텔리포트의깃털	0	1	0	0	1	0
8	세오의깃털	0	1	0	0	1	0
9	마법의리콜	0	1	1559213675	0	1	0
10	엑스쿠라눔	0	10	0	0	0	0
11	소환기술서	0	1	0	0	0	0
12	여마승	1000000	1	0	0	0	0
13	순수의증표(마법사)	0	4	0	0	0	0
14	소환기술서	0	1	0	0	0	0
15	칸의눈동자기술서	0	1	0	0	0	0
16	세오의손길마법서	0	1	0	0	0	0
17	[10일]생명의목걸이	300000	1	1551437678	0	0	0
18	[10일]암흑의벨트	100000	1	1551437678	0	0	0
19	여마승모	1000000	1	0	0	0	0
20	신발	2974	1	0	0	1	0
21	세오의가호(SLev1)	0	9	0	0	1	0
22	크리스마스가호(Lev1)	0	5	0	0	0	0
23	리턴스피릿	0	77	0	0	0	0
24	라이온방패	30000	1	0	0	0	0
25	소환기술서	0	1	0	0	0	0
