0	텔리포트의깃털	0	1	0	0	1	0
1	세오의깃털	0	1	0	0	1	0
2	마법의리콜	0	1	1559284060	0	1	0
3	만남의광장리콜	0	98	0	0	1	0
6	칸의눈동자기술서	0	1	0	0	0	0
11	제조책	0	2	0	0	1	0
14	[10일]생명의벨트	100000	1	1551508065	0	0	0
17	칸의눈동자기술서	0	1	0	0	0	0
18	세오의손길마법서	0	1	0	0	0	0
19	소환기술서	0	1	0	0	0	0
20	엑스쿠라눔	0	23	0	0	1	0
21	세오의가호(SLev1)	0	9	0	0	1	0
22	크리스마스가호(Lev1)	0	4	0	0	1	0
24	라이온방패	30000	1	0	0	1	0
25	낚시입문서	0	1	0	0	0	0
26	로톤티로라인	3000000	1	0	0	0	0
27	채집망	3000	1	0	0	0	0
28	[10일]루딘블레이드	999696	1	1551508065	0	1	0
29	[10일]생명의목걸이	300000	1	1551508065	0	0	0
33	순수의증표(마법사)	0	4	0	0	0	0
34	리턴스피릿	0	77	0	0	1	0
38	빅토리아반브레스	300000	1	0	0	1	0
39	마승모	1000000	1	0	0	0	0
40	마승	1000000	1	0	0	0	0
41	매직파나	3000	1	0	0	1	0
46	로톤로더	10000000	1	0	0	0	0
47	호엔프릴	10000000	1	0	0	0	0
48	흑요석소서러장갑	10000	1	1551508065	0	0	0
49	흑요석소서러반지	0	1	1551508065	0	0	0
50	흑요석소서러반지	0	1	1551508065	0	0	0
51	흑요석소서러각반	10000	1	1551508065	0	0	0
52	흑요석소서러장갑	10000	1	1551508065	0	0	0
53	세피라링(Lev6)	5000	1	0	0	0	0
54	마인프릴	10000000	1	0	0	0	0
55	호엔캐프린	3000000	1	0	0	0	0
56	운디네캐프린	3000000	1	0	0	0	0
57	할로윈고깔모자FX	30000	1	0	0	0	0
58	피에트캐프린	3000000	1	0	0	1	0
